DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
2023548,2023548,14,Delivered,11 minutes,46088,2023-01-02 02:39:00,2023-01-01 08:39:00,
2023549,2023549,8,Delivered,12 minutes,90119,2023-01-01 11:41:00,2023-01-01 09:41:00,
2023550,2023550,2,Delivered,16 minutes,76580,2023-01-03 04:22:00,2023-01-01 09:22:00,
2023551,2023551,1,Delivered,7 minutes,91980,2023-01-02 21:52:00,2023-01-01 09:52:00,
2023552,2023552,35,Delivered,44 minutes,48151,2023-01-03 06:55:00,2023-01-01 14:55:00,
2023553,2023553,5,Delivered,59 minutes,14986,2023-01-02 20:28:00,2023-01-01 07:28:00,
2023554,2023554,10,Delivered,58 minutes,16832,2023-01-03 08:21:00,2023-01-01 09:21:00,
2023555,2023555,20,Delivered,38 minutes,77612,2023-01-02 09:37:00,2023-01-01 08:37:00,
2023556,2023556,14,Delivered,25 minutes,9680,2023-01-01 10:56:00,2023-01-01 08:56:00,
2023557,2023557,22,Delivered,33 minutes,80409,2023-01-01 11:23:00,2023-01-01 09:23:00,
2023558,2023558,20,Delivered,14 minutes,87383,2023-01-02 23:11:00,2023-01-01 09:11:00,
2023559,2023559,25,Delivered,22 minutes,61214,2023-01-01 14:15:00,2023-01-01 09:15:00,
2023560,2023560,9,Delivered,14 minutes,6275,2023-01-03 01:23:00,2023-01-01 07:23:00,
2023561,2023561,8,Delivered,39 minutes,22528,2023-01-02 09:06:00,2023-01-01 07:06:00,
2023562,2023562,38,Delivered,51 minutes,87147,2023-01-01 23:40:00,2023-01-01 07:40:00,
2023563,2023563,34,Returned,12 minutes,46934,2023-01-02 14:40:00,2023-01-01 19:40:00,
2023564,2023564,31,Delivered,45 minutes,62282,2023-01-02 06:15:00,2023-01-01 08:15:00,
2023565,2023565,9,Delivered,46 minutes,93084,2023-01-01 22:31:00,2023-01-01 09:31:00,
2023566,2023566,35,Delivered,33 minutes,96333,2023-01-02 14:14:00,2023-01-01 13:14:00,
2023567,2023567,37,Delivered,40 minutes,21349,2023-01-02 03:37:00,2023-01-01 12:37:00,
2023568,2023568,4,Delivered,50 minutes,61633,2023-01-02 14:13:00,2023-01-01 07:13:00,
2023569,2023569,38,Delivered,18 minutes,49478,2023-01-01 15:17:00,2023-01-01 07:17:00,
2023570,2023570,10,Delivered,59 minutes,63314,2023-01-01 19:32:00,2023-01-01 09:32:00,
2023571,2023571,37,Delivered,41 minutes,81482,2023-01-01 15:43:00,2023-01-01 08:43:00,
2023572,2023572,37,Delivered,42 minutes,43078,2023-01-03 07:57:00,2023-01-01 12:57:00,
2023573,2023573,37,Failed,6 minutes,81424,2023-01-03 05:51:00,2023-01-01 12:51:00,
2023574,2023574,39,Delivered,38 minutes,6168,2023-01-02 11:40:00,2023-01-01 20:40:00,
2023575,2023575,2,Delivered,44 minutes,81433,2023-01-02 17:40:00,2023-01-01 14:40:00,
2023576,2023576,17,Delivered,50 minutes,33385,2023-01-02 01:20:00,2023-01-01 09:20:00,
2023577,2023577,13,Delivered,26 minutes,28459,2023-01-01 09:54:00,2023-01-01 08:54:00,
2023578,2023578,29,Abandoned,47 minutes,39652,2023-01-03 08:05:00,2023-01-01 08:05:00,
2023579,2023579,18,Delivered,38 minutes,33896,2023-01-02 00:15:00,2023-01-01 14:15:00,
2023580,2023580,16,Delivered,35 minutes,93894,2023-01-02 18:26:00,2023-01-01 13:26:00,
2023581,2023581,26,Delivered,43 minutes,75207,2023-01-02 22:13:00,2023-01-01 08:13:00,
2023582,2023582,32,Delivered,46 minutes,7103,2023-01-02 07:05:00,2023-01-01 09:05:00,
2023583,2023583,15,Delivered,9 minutes,89051,2023-01-02 15:20:00,2023-01-01 07:20:00,
2023584,2023584,6,Delivered,41 minutes,7494,2023-01-03 06:39:00,2023-01-01 09:39:00,
2023585,2023585,11,Delivered,7 minutes,28570,2023-01-01 14:29:00,2023-01-01 08:29:00,
2023586,2023586,33,Canceled,22 minutes,9400,2023-01-01 11:40:00,2023-01-01 07:40:00,
2023587,2023587,37,Returned,9 minutes,81926,2023-01-02 02:03:00,2023-01-01 19:03:00,
2023588,2023588,22,Delivered,32 minutes,43149,2023-01-02 23:14:00,2023-01-01 13:14:00,
2023589,2023589,34,Delivered,31 minutes,11197,2023-01-03 03:43:00,2023-01-01 07:43:00,
2023590,2023590,28,Delivered,45 minutes,28789,2023-01-02 15:15:00,2023-01-01 09:15:00,
2023591,2023591,35,Delivered,41 minutes,21718,2023-01-02 11:17:00,2023-01-01 09:17:00,
2023592,2023592,21,Delivered,26 minutes,14916,2023-01-02 00:18:00,2023-01-01 20:18:00,
2023593,2023593,36,Delivered,45 minutes,34334,2023-01-03 01:34:00,2023-01-01 12:34:00,
2023594,2023594,23,Delivered,34 minutes,30440,2023-01-02 04:58:00,2023-01-01 20:58:00,
2023595,2023595,28,Delivered,47 minutes,45030,2023-01-02 06:49:00,2023-01-01 14:49:00,
2023596,2023596,25,Delivered,27 minutes,91271,2023-01-02 16:03:00,2023-01-01 08:03:00,
2023597,2023597,34,Delivered,5 minutes,10965,2023-01-02 18:28:00,2023-01-01 07:28:00,
2023598,2023598,16,Delivered,14 minutes,60749,2023-01-03 15:00:00,2023-01-01 20:00:00,
2023599,2023599,35,Delivered,27 minutes,4936,2023-01-02 02:35:00,2023-01-01 08:35:00,
2023600,2023600,19,Delivered,29 minutes,35040,2023-01-01 18:06:00,2023-01-01 08:06:00,
