DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20234619,20234619,7,Delivered,48 minutes,65387,2023-01-04 23:16:00,2023-01-03 09:16:00,
20234620,20234620,40,Delivered,58 minutes,88372,2023-01-04 21:17:00,2023-01-03 13:17:00,
20234621,20234621,1,Delivered,26 minutes,36950,2023-01-04 01:56:00,2023-01-03 08:56:00,
20234622,20234622,3,Delivered,9 minutes,30972,2023-01-04 07:34:00,2023-01-03 08:34:00,
20234623,20234623,13,Delivered,7 minutes,32895,2023-01-04 13:09:00,2023-01-03 14:09:00,
20234624,20234624,40,Delivered,35 minutes,29863,2023-01-05 00:22:00,2023-01-03 08:22:00,
20234625,20234625,12,Delivered,16 minutes,9051,2023-01-04 06:57:00,2023-01-03 09:57:00,
20234626,20234626,11,Delivered,51 minutes,19250,2023-01-03 12:49:00,2023-01-03 07:49:00,
20234627,20234627,40,Delivered,21 minutes,74835,2023-01-05 02:15:00,2023-01-03 07:15:00,
20234628,20234628,19,Delivered,53 minutes,71788,2023-01-04 01:32:00,2023-01-03 09:32:00,
20234629,20234629,8,Delivered,32 minutes,82243,2023-01-04 19:42:00,2023-01-03 08:42:00,
20234630,20234630,28,Canceled,12 minutes,99561,2023-01-03 17:50:00,2023-01-03 09:50:00,
20234631,20234631,21,Delivered,43 minutes,79556,2023-01-04 19:59:00,2023-01-03 08:59:00,
20234632,20234632,17,Delivered,59 minutes,71447,2023-01-04 22:10:00,2023-01-03 20:10:00,
20234633,20234633,5,Delivered,33 minutes,64858,2023-01-04 23:31:00,2023-01-03 09:31:00,
20234634,20234634,27,Delivered,24 minutes,32380,2023-01-04 01:27:00,2023-01-03 09:27:00,
20234635,20234635,39,Delivered,53 minutes,31592,2023-01-04 23:47:00,2023-01-03 08:47:00,
20234636,20234636,17,Delivered,9 minutes,84965,2023-01-05 11:34:00,2023-01-03 20:34:00,
20234637,20234637,28,Delivered,15 minutes,47447,2023-01-03 19:57:00,2023-01-03 08:57:00,
20234638,20234638,9,Delivered,23 minutes,67589,2023-01-05 04:38:00,2023-01-03 08:38:00,
20234639,20234639,6,Delivered,29 minutes,51867,2023-01-05 06:09:00,2023-01-03 09:09:00,
20234640,20234640,23,Delivered,20 minutes,89035,2023-01-04 02:47:00,2023-01-03 07:47:00,
20234641,20234641,25,Delivered,52 minutes,96159,2023-01-04 19:23:00,2023-01-03 09:23:00,
20234642,20234642,18,Delivered,57 minutes,35998,2023-01-05 02:47:00,2023-01-03 08:47:00,
20234643,20234643,24,Delivered,12 minutes,39190,2023-01-04 03:48:00,2023-01-03 19:48:00,
20234644,20234644,39,Delivered,38 minutes,21879,2023-01-04 08:38:00,2023-01-03 07:38:00,
20234645,20234645,25,Delivered,11 minutes,86371,2023-01-05 05:25:00,2023-01-03 07:25:00,
20234646,20234646,17,Delivered,11 minutes,50722,2023-01-04 00:11:00,2023-01-03 14:11:00,
20234647,20234647,37,Delivered,9 minutes,31128,2023-01-03 14:51:00,2023-01-03 07:51:00,
20234648,20234648,24,Delivered,59 minutes,84321,2023-01-04 10:27:00,2023-01-03 12:27:00,
20234649,20234649,7,Delivered,35 minutes,41,2023-01-03 21:01:00,2023-01-03 12:01:00,
20234650,20234650,14,Delivered,12 minutes,70681,2023-01-04 07:05:00,2023-01-03 07:05:00,
20234651,20234651,39,Delivered,56 minutes,78506,2023-01-05 05:15:00,2023-01-03 12:15:00,
20234652,20234652,21,Delivered,12 minutes,15415,2023-01-04 10:55:00,2023-01-03 08:55:00,
20234653,20234653,13,Delivered,57 minutes,92523,2023-01-04 01:22:00,2023-01-03 09:22:00,
20234654,20234654,21,Delivered,21 minutes,43626,2023-01-03 23:42:00,2023-01-03 08:42:00,
20234655,20234655,11,Delivered,50 minutes,74193,2023-01-05 03:13:00,2023-01-03 20:13:00,
20234656,20234656,31,Returned,34 minutes,92195,2023-01-04 00:01:00,2023-01-03 07:01:00,
20234657,20234657,17,Delivered,9 minutes,14948,2023-01-04 10:55:00,2023-01-03 09:55:00,
20234658,20234658,5,Delivered,50 minutes,93395,2023-01-04 19:06:00,2023-01-03 07:06:00,
20234659,20234659,24,Delivered,24 minutes,9507,2023-01-04 17:25:00,2023-01-04 09:25:00,
20234660,20234660,28,Delivered,9 minutes,106,2023-01-06 11:44:00,2023-01-04 13:44:00,
20234661,20234661,13,Delivered,50 minutes,45042,2023-01-05 11:20:00,2023-01-04 07:20:00,
20234662,20234662,36,Delivered,6 minutes,93810,2023-01-05 17:57:00,2023-01-04 07:57:00,
20234663,20234663,12,Delivered,31 minutes,28883,2023-01-06 07:20:00,2023-01-04 08:20:00,
20234664,20234664,21,Delivered,24 minutes,92540,2023-01-06 08:46:00,2023-01-04 13:46:00,
20234665,20234665,9,Delivered,30 minutes,12792,2023-01-04 14:41:00,2023-01-04 09:41:00,
20234666,20234666,34,Delivered,38 minutes,58103,2023-01-05 04:37:00,2023-01-04 09:37:00,
20234667,20234667,27,Delivered,29 minutes,74334,2023-01-05 11:28:00,2023-01-04 09:28:00,
20234668,20234668,18,Delivered,11 minutes,39089,2023-01-05 20:44:00,2023-01-04 07:44:00,
20234669,20234669,35,Delivered,29 minutes,21781,2023-01-05 08:09:00,2023-01-04 08:09:00,
20234670,20234670,1,Delivered,40 minutes,89864,2023-01-05 11:04:00,2023-01-04 07:04:00,
20234671,20234671,40,Delivered,24 minutes,55195,2023-01-06 14:29:00,2023-01-04 19:29:00,
20234672,20234672,28,Delivered,19 minutes,71538,2023-01-05 23:11:00,2023-01-04 08:11:00,
20234673,20234673,17,Delivered,15 minutes,36786,2023-01-05 14:32:00,2023-01-04 09:32:00,
20234674,20234674,38,Delivered,9 minutes,39581,2023-01-06 04:11:00,2023-01-04 14:11:00,
20234675,20234675,23,Delivered,59 minutes,83518,2023-01-05 05:58:00,2023-01-04 08:58:00,
20234676,20234676,32,Delivered,6 minutes,94507,2023-01-04 20:25:00,2023-01-04 14:25:00,
20234677,20234677,18,Delivered,17 minutes,84322,2023-01-05 05:35:00,2023-01-04 08:35:00,
20234678,20234678,33,Delivered,51 minutes,74615,2023-01-06 03:28:00,2023-01-04 19:28:00,
20234679,20234679,5,Delivered,48 minutes,15741,2023-01-04 08:37:00,2023-01-04 07:37:00,
20234680,20234680,11,Delivered,31 minutes,80090,2023-01-05 16:22:00,2023-01-04 08:22:00,
20234681,20234681,27,Delivered,51 minutes,19556,2023-01-05 06:00:00,2023-01-04 08:00:00,
20234682,20234682,15,Delivered,57 minutes,1742,2023-01-05 03:57:00,2023-01-04 08:57:00,
20234683,20234683,35,Delivered,41 minutes,60702,2023-01-05 17:17:00,2023-01-04 13:17:00,
20234684,20234684,34,Delivered,46 minutes,3012,2023-01-05 08:49:00,2023-01-04 08:49:00,
20234685,20234685,19,Delivered,33 minutes,16276,2023-01-05 19:13:00,2023-01-04 13:13:00,
20234686,20234686,9,Delivered,30 minutes,26425,2023-01-06 17:45:00,2023-01-04 19:45:00,
20234687,20234687,1,Delivered,56 minutes,4243,2023-01-04 18:29:00,2023-01-04 09:29:00,
20234688,20234688,28,Delivered,45 minutes,85033,2023-01-05 21:20:00,2023-01-04 13:20:00,
20234689,20234689,39,Delivered,50 minutes,18858,2023-01-05 12:40:00,2023-01-04 08:40:00,
20234690,20234690,3,Delivered,38 minutes,78799,2023-01-06 15:46:00,2023-01-04 19:46:00,
20234691,20234691,12,Delivered,31 minutes,45481,2023-01-04 17:58:00,2023-01-04 07:58:00,
20234692,20234692,25,Delivered,32 minutes,17258,2023-01-05 01:40:00,2023-01-04 09:40:00,
20234693,20234693,23,Delivered,57 minutes,84004,2023-01-05 07:01:00,2023-01-04 12:01:00,
20234694,20234694,23,Delivered,7 minutes,28966,2023-01-05 21:26:00,2023-01-04 09:26:00,
20234695,20234695,15,Delivered,6 minutes,67396,2023-01-05 04:49:00,2023-01-04 12:49:00,
20234696,20234696,7,Delivered,15 minutes,37718,2023-01-05 04:01:00,2023-01-04 14:01:00,
20234697,20234697,8,Delivered,37 minutes,30817,2023-01-05 11:23:00,2023-01-04 08:23:00,
20234698,20234698,11,Canceled,7 minutes,18242,2023-01-05 22:29:00,2023-01-04 12:29:00,
20234699,20234699,16,Delivered,36 minutes,73463,2023-01-05 00:46:00,2023-01-04 09:46:00,
20234700,20234700,40,Delivered,28 minutes,15282,2023-01-05 23:10:00,2023-01-04 13:10:00,
