DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20231044,20231044,34,Delivered,12 minutes,12454,2023-01-02 09:19:00,2023-01-01 14:19:00,
20231045,20231045,40,Delivered,49 minutes,45225,2023-01-01 19:48:00,2023-01-01 08:48:00,
20231046,20231046,40,Delivered,33 minutes,64751,2023-01-02 00:33:00,2023-01-01 08:33:00,
20231047,20231047,18,Delivered,34 minutes,26776,2023-01-02 12:05:00,2023-01-01 08:05:00,
20231048,20231048,9,Delivered,8 minutes,91840,2023-01-03 12:59:00,2023-01-01 14:59:00,
20231049,20231049,16,Delivered,52 minutes,50951,2023-01-02 15:17:00,2023-01-01 07:17:00,
20231050,20231050,11,Delivered,16 minutes,26957,2023-01-02 11:14:00,2023-01-01 07:14:00,
20231051,20231051,2,Delivered,26 minutes,36484,2023-01-02 20:54:00,2023-01-01 09:54:00,
20231052,20231052,26,Delivered,16 minutes,75151,2023-01-02 15:07:00,2023-01-01 09:07:00,
20231053,20231053,18,Delivered,9 minutes,70395,2023-01-02 18:39:00,2023-01-01 12:39:00,
20231054,20231054,24,Delivered,32 minutes,20790,2023-01-02 00:35:00,2023-01-01 14:35:00,
20231055,20231055,8,Delivered,49 minutes,67629,2023-01-03 13:18:00,2023-01-01 20:18:00,
20231056,20231056,6,Delivered,22 minutes,71750,2023-01-02 11:18:00,2023-01-01 13:18:00,
20231057,20231057,4,Delivered,27 minutes,4101,2023-01-01 21:53:00,2023-01-01 09:53:00,
20231058,20231058,36,Delivered,29 minutes,4770,2023-01-03 11:50:00,2023-01-01 12:50:00,
20231059,20231059,15,Delivered,20 minutes,67022,2023-01-02 22:22:00,2023-01-01 08:22:00,
20231060,20231060,2,Delivered,22 minutes,55573,2023-01-03 05:29:00,2023-01-01 09:29:00,
20231061,20231061,23,Delivered,21 minutes,62614,2023-01-03 07:05:00,2023-01-01 09:05:00,
20231062,20231062,38,Delivered,57 minutes,85863,2023-01-01 23:46:00,2023-01-01 08:46:00,
20231063,20231063,37,Delivered,45 minutes,85603,2023-01-02 07:42:00,2023-01-01 19:42:00,
20231064,20231064,12,Delivered,14 minutes,60348,2023-01-01 09:34:00,2023-01-01 08:34:00,
20231065,20231065,23,Delivered,38 minutes,23473,2023-01-02 04:28:00,2023-01-01 07:28:00,
20231066,20231066,39,Delivered,59 minutes,12499,2023-01-02 07:13:00,2023-01-01 09:13:00,
20231067,20231067,4,Failed,6 minutes,92971,2023-01-02 01:21:00,2023-01-01 09:21:00,
20231068,20231068,18,Delivered,48 minutes,11891,2023-01-02 15:57:00,2023-01-01 19:57:00,
20231069,20231069,37,Delivered,48 minutes,29085,2023-01-01 23:25:00,2023-01-01 07:25:00,
20231070,20231070,22,Delivered,27 minutes,59983,2023-01-01 09:56:00,2023-01-01 07:56:00,
20231071,20231071,17,Delivered,36 minutes,14426,2023-01-01 09:40:00,2023-01-01 08:40:00,
20231072,20231072,2,Delivered,16 minutes,49373,2023-01-03 06:46:00,2023-01-01 09:46:00,
20231073,20231073,32,Delivered,45 minutes,78487,2023-01-02 10:10:00,2023-01-01 09:10:00,
20231074,20231074,3,Delivered,49 minutes,13053,2023-01-01 21:40:00,2023-01-01 08:40:00,
20231075,20231075,34,Delivered,54 minutes,17427,2023-01-03 08:04:00,2023-01-01 09:04:00,
20231076,20231076,18,Delivered,19 minutes,32099,2023-01-02 13:19:00,2023-01-01 08:19:00,
20231077,20231077,14,Delivered,30 minutes,72972,2023-01-02 09:27:00,2023-01-01 08:27:00,
20231078,20231078,16,Delivered,55 minutes,67722,2023-01-02 23:02:00,2023-01-01 13:02:00,
20231079,20231079,31,Delivered,59 minutes,84496,2023-01-03 04:50:00,2023-01-01 09:50:00,
20231080,20231080,37,Delivered,14 minutes,75482,2023-01-01 09:53:00,2023-01-01 08:53:00,
20231081,20231081,38,Delivered,30 minutes,52219,2023-01-01 21:00:00,2023-01-01 12:00:00,
20231082,20231082,29,Delivered,60 minutes,61736,2023-01-01 20:49:00,2023-01-01 14:49:00,
20231083,20231083,18,Delivered,24 minutes,11378,2023-01-02 23:28:00,2023-01-01 08:28:00,
20231084,20231084,37,Canceled,30 minutes,10491,2023-01-01 22:33:00,2023-01-01 19:33:00,
20231085,20231085,27,Delivered,55 minutes,21810,2023-01-02 22:46:00,2023-01-01 08:46:00,
20231086,20231086,28,Delivered,21 minutes,57940,2023-01-02 06:59:00,2023-01-01 12:59:00,
20231087,20231087,16,Delivered,37 minutes,42549,2023-01-03 00:18:00,2023-01-01 20:18:00,
20231088,20231088,39,Delivered,15 minutes,66312,2023-01-03 09:54:00,2023-01-01 09:54:00,
20231089,20231089,40,Delivered,25 minutes,29436,2023-01-02 02:28:00,2023-01-01 08:28:00,
20231090,20231090,34,Delivered,51 minutes,38484,2023-01-03 00:36:00,2023-01-01 19:36:00,
20231091,20231091,4,Abandoned,13 minutes,17856,2023-01-02 07:39:00,2023-01-01 13:39:00,
20231092,20231092,25,Delivered,47 minutes,42459,2023-01-01 15:43:00,2023-01-01 08:43:00,
20231093,20231093,2,Delivered,47 minutes,47159,2023-01-03 04:28:00,2023-01-01 07:28:00,
20231094,20231094,23,Delivered,54 minutes,96276,2023-01-02 05:09:00,2023-01-01 07:09:00,
20231095,20231095,8,Delivered,23 minutes,22084,2023-01-02 16:32:00,2023-01-01 14:32:00,
20231096,20231096,5,Delivered,30 minutes,47389,2023-01-01 14:30:00,2023-01-01 07:30:00,
20231097,20231097,14,Delivered,18 minutes,19601,2023-01-02 20:29:00,2023-01-01 14:29:00,
20231098,20231098,35,Delivered,12 minutes,12018,2023-01-02 03:04:00,2023-01-01 14:04:00,
20231099,20231099,35,Delivered,17 minutes,40,2023-01-02 19:55:00,2023-01-01 07:55:00,
20231100,20231100,27,Delivered,28 minutes,65715,2023-01-02 15:41:00,2023-01-01 09:41:00,
