DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
2023837,2023837,40,Delivered,40 minutes,46119,2023-01-01 18:37:00,2023-01-01 09:37:00,
2023838,2023838,38,Abandoned,43 minutes,29578,2023-01-03 05:14:00,2023-01-01 08:14:00,
2023839,2023839,30,Delivered,8 minutes,97777,2023-01-03 06:35:00,2023-01-01 20:35:00,
2023840,2023840,19,Delivered,35 minutes,47338,2023-01-02 05:33:00,2023-01-01 09:33:00,
2023841,2023841,30,Delivered,46 minutes,35934,2023-01-01 22:35:00,2023-01-01 13:35:00,
2023842,2023842,24,Delivered,44 minutes,78892,2023-01-01 11:39:00,2023-01-01 08:39:00,
2023843,2023843,2,Delivered,38 minutes,37795,2023-01-02 02:46:00,2023-01-01 12:46:00,
2023844,2023844,25,Delivered,56 minutes,99336,2023-01-03 06:49:00,2023-01-01 09:49:00,
2023845,2023845,20,Delivered,9 minutes,39066,2023-01-02 12:21:00,2023-01-01 14:21:00,
2023846,2023846,38,Delivered,23 minutes,88517,2023-01-02 07:28:00,2023-01-01 09:28:00,
2023847,2023847,36,Delivered,27 minutes,26284,2023-01-03 14:05:00,2023-01-01 14:05:00,
2023848,2023848,24,Delivered,36 minutes,78460,2023-01-02 15:54:00,2023-01-01 07:54:00,
2023849,2023849,36,Delivered,27 minutes,68217,2023-01-03 00:32:00,2023-01-01 08:32:00,
2023850,2023850,33,Delivered,37 minutes,22492,2023-01-02 18:33:00,2023-01-01 07:33:00,
2023851,2023851,26,Delivered,48 minutes,63356,2023-01-01 13:09:00,2023-01-01 07:09:00,
2023852,2023852,25,Abandoned,9 minutes,59948,2023-01-02 08:04:00,2023-01-01 12:04:00,
2023853,2023853,10,Delivered,33 minutes,46823,2023-01-03 12:22:00,2023-01-01 20:22:00,
2023854,2023854,26,Delivered,28 minutes,4616,2023-01-02 07:16:00,2023-01-01 09:16:00,
2023855,2023855,6,Delivered,41 minutes,91869,2023-01-02 17:45:00,2023-01-01 09:45:00,
2023856,2023856,8,Delivered,36 minutes,53054,2023-01-01 16:55:00,2023-01-01 09:55:00,
2023857,2023857,23,Delivered,51 minutes,8030,2023-01-02 20:45:00,2023-01-01 12:45:00,
2023858,2023858,10,Delivered,35 minutes,85408,2023-01-03 07:24:00,2023-01-01 09:24:00,
2023859,2023859,14,Delivered,18 minutes,90691,2023-01-02 21:36:00,2023-01-01 14:36:00,
2023860,2023860,27,Delivered,7 minutes,95615,2023-01-02 22:13:00,2023-01-01 12:13:00,
2023861,2023861,8,Delivered,7 minutes,69960,2023-01-02 15:28:00,2023-01-01 20:28:00,
2023862,2023862,29,Delivered,48 minutes,88758,2023-01-01 21:40:00,2023-01-01 07:40:00,
2023863,2023863,7,Delivered,56 minutes,86482,2023-01-01 23:42:00,2023-01-01 09:42:00,
2023864,2023864,33,Delivered,26 minutes,84337,2023-01-02 10:39:00,2023-01-01 09:39:00,
2023865,2023865,18,Delivered,31 minutes,33444,2023-01-03 11:53:00,2023-01-01 14:53:00,
2023866,2023866,26,Delivered,59 minutes,4992,2023-01-02 22:33:00,2023-01-01 08:33:00,
2023867,2023867,8,Delivered,39 minutes,91154,2023-01-02 01:47:00,2023-01-01 08:47:00,
2023868,2023868,5,Delivered,41 minutes,62842,2023-01-02 21:05:00,2023-01-01 07:05:00,
2023869,2023869,32,Delivered,35 minutes,14757,2023-01-02 08:36:00,2023-01-01 14:36:00,
2023870,2023870,26,Delivered,40 minutes,23202,2023-01-01 19:14:00,2023-01-01 14:14:00,
2023871,2023871,7,Delivered,47 minutes,81067,2023-01-02 19:37:00,2023-01-01 14:37:00,
2023872,2023872,34,Delivered,29 minutes,15472,2023-01-01 22:33:00,2023-01-01 19:33:00,
2023873,2023873,33,Delivered,45 minutes,94994,2023-01-01 19:09:00,2023-01-01 09:09:00,
2023874,2023874,11,Delivered,7 minutes,68091,2023-01-01 23:16:00,2023-01-01 08:16:00,
2023875,2023875,1,Abandoned,39 minutes,84223,2023-01-01 18:33:00,2023-01-01 07:33:00,
2023876,2023876,37,Delivered,57 minutes,58317,2023-01-02 22:30:00,2023-01-01 08:30:00,
2023877,2023877,24,Delivered,31 minutes,73329,2023-01-02 00:06:00,2023-01-01 08:06:00,
2023878,2023878,14,Delivered,33 minutes,85075,2023-01-01 21:31:00,2023-01-01 09:31:00,
2023879,2023879,36,Delivered,47 minutes,11023,2023-01-02 20:18:00,2023-01-01 13:18:00,
2023880,2023880,20,Delivered,6 minutes,62454,2023-01-01 14:52:00,2023-01-01 07:52:00,
2023881,2023881,27,Delivered,14 minutes,69829,2023-01-03 10:17:00,2023-01-01 14:17:00,
2023882,2023882,30,Delivered,47 minutes,68551,2023-01-02 02:21:00,2023-01-01 08:21:00,
2023883,2023883,6,Delivered,42 minutes,31100,2023-01-01 10:38:00,2023-01-01 09:38:00,
2023884,2023884,2,Delivered,34 minutes,98618,2023-01-02 22:43:00,2023-01-01 19:43:00,
2023885,2023885,30,Delivered,55 minutes,1029,2023-01-03 04:38:00,2023-01-01 14:38:00,
2023886,2023886,13,Delivered,53 minutes,38825,2023-01-02 11:23:00,2023-01-01 12:23:00,
2023887,2023887,33,Delivered,7 minutes,42611,2023-01-02 18:07:00,2023-01-01 09:07:00,
2023888,2023888,31,Delivered,53 minutes,51008,2023-01-03 10:06:00,2023-01-01 14:06:00,
2023889,2023889,4,Delivered,27 minutes,25149,2023-01-02 00:15:00,2023-01-01 12:15:00,
2023890,2023890,36,Delivered,51 minutes,34831,2023-01-02 22:52:00,2023-01-01 13:52:00,
2023891,2023891,8,Delivered,9 minutes,78503,2023-01-03 01:54:00,2023-01-01 07:54:00,
2023892,2023892,16,Delivered,11 minutes,80585,2023-01-02 18:02:00,2023-01-01 14:02:00,
2023893,2023893,7,Delivered,46 minutes,34435,2023-01-01 18:57:00,2023-01-01 08:57:00,
2023894,2023894,8,Delivered,29 minutes,30387,2023-01-02 13:26:00,2023-01-01 08:26:00,
2023895,2023895,18,Delivered,18 minutes,71525,2023-01-03 04:39:00,2023-01-01 12:39:00,
2023896,2023896,19,Delivered,53 minutes,82266,2023-01-02 14:20:00,2023-01-01 07:20:00,
2023897,2023897,12,Delivered,47 minutes,53849,2023-01-02 21:40:00,2023-01-01 09:40:00,
2023898,2023898,17,Delivered,34 minutes,57553,2023-01-02 21:29:00,2023-01-01 12:29:00,
2023899,2023899,27,Delivered,33 minutes,11954,2023-01-02 21:09:00,2023-01-01 09:09:00,
2023900,2023900,10,Delivered,49 minutes,81643,2023-01-02 03:37:00,2023-01-01 08:37:00,
