DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
2023791,2023791,37,Delivered,38 minutes,65060,2023-01-01 11:05:00,2023-01-01 07:05:00,
2023792,2023792,33,Delivered,11 minutes,5290,2023-01-02 06:34:00,2023-01-01 08:34:00,
2023793,2023793,9,Delivered,32 minutes,28926,2023-01-02 14:47:00,2023-01-01 08:47:00,
2023794,2023794,3,Delivered,39 minutes,34233,2023-01-02 13:48:00,2023-01-01 09:48:00,
2023795,2023795,27,Delivered,16 minutes,17713,2023-01-02 13:55:00,2023-01-01 09:55:00,
2023796,2023796,16,Delivered,50 minutes,72672,2023-01-01 18:42:00,2023-01-01 14:42:00,
2023797,2023797,15,Delivered,32 minutes,4729,2023-01-02 23:05:00,2023-01-01 07:05:00,
2023798,2023798,29,Delivered,43 minutes,26931,2023-01-01 08:43:00,2023-01-01 07:43:00,
2023799,2023799,30,Delivered,27 minutes,96488,2023-01-03 08:01:00,2023-01-01 20:01:00,
2023800,2023800,2,Delivered,23 minutes,16400,2023-01-03 04:40:00,2023-01-01 13:40:00,
