DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20231360,20231360,20,Delivered,13 minutes,94503,2023-01-02 23:58:00,2023-01-01 07:58:00,
20231361,20231361,6,Delivered,12 minutes,47546,2023-01-02 00:46:00,2023-01-01 13:46:00,
20231362,20231362,23,Delivered,35 minutes,37101,2023-01-02 20:36:00,2023-01-01 07:36:00,
20231363,20231363,15,Delivered,39 minutes,74291,2023-01-03 03:56:00,2023-01-01 09:56:00,
20231364,20231364,17,Delivered,27 minutes,9593,2023-01-02 01:13:00,2023-01-01 08:13:00,
20231365,20231365,7,Delivered,19 minutes,6588,2023-01-02 18:13:00,2023-01-01 07:13:00,
20231366,20231366,17,Delivered,14 minutes,25127,2023-01-03 00:37:00,2023-01-01 09:37:00,
20231367,20231367,33,Delivered,8 minutes,33905,2023-01-02 20:09:00,2023-01-01 08:09:00,
20231368,20231368,15,Delivered,5 minutes,2066,2023-01-03 08:35:00,2023-01-01 09:35:00,
20231369,20231369,40,Delivered,52 minutes,10280,2023-01-02 10:10:00,2023-01-01 09:10:00,
20231370,20231370,19,Delivered,18 minutes,58181,2023-01-02 13:22:00,2023-01-01 07:22:00,
20231371,20231371,25,Delivered,29 minutes,69369,2023-01-02 12:25:00,2023-01-01 07:25:00,
20231372,20231372,35,Canceled,9 minutes,99825,2023-01-02 21:40:00,2023-01-01 07:40:00,
20231373,20231373,10,Delivered,15 minutes,45184,2023-01-02 13:49:00,2023-01-01 08:49:00,
20231374,20231374,27,Delivered,22 minutes,27538,2023-01-02 09:00:00,2023-01-01 13:00:00,
20231375,20231375,2,Delivered,59 minutes,55378,2023-01-02 03:53:00,2023-01-01 08:53:00,
20231376,20231376,4,Returned,13 minutes,65372,2023-01-02 04:07:00,2023-01-01 19:07:00,
20231377,20231377,11,Delivered,5 minutes,34669,2023-01-02 12:03:00,2023-01-01 08:03:00,
20231378,20231378,25,Delivered,7 minutes,68447,2023-01-01 20:22:00,2023-01-01 07:22:00,
20231379,20231379,22,Delivered,8 minutes,50718,2023-01-01 10:10:00,2023-01-01 08:10:00,
20231380,20231380,6,Delivered,11 minutes,92572,2023-01-01 21:43:00,2023-01-01 09:43:00,
20231381,20231381,15,Delivered,18 minutes,22730,2023-01-02 04:04:00,2023-01-01 09:04:00,
20231382,20231382,8,Delivered,49 minutes,61291,2023-01-02 04:16:00,2023-01-01 09:16:00,
20231383,20231383,10,Delivered,43 minutes,97986,2023-01-02 04:40:00,2023-01-01 09:40:00,
20231384,20231384,16,Delivered,48 minutes,56019,2023-01-02 00:36:00,2023-01-01 09:36:00,
20231385,20231385,22,Delivered,7 minutes,53856,2023-01-02 03:26:00,2023-01-01 07:26:00,
20231386,20231386,10,Delivered,10 minutes,90403,2023-01-01 17:26:00,2023-01-01 09:26:00,
20231387,20231387,6,Abandoned,9 minutes,38159,2023-01-03 01:11:00,2023-01-01 20:11:00,
20231388,20231388,27,Delivered,37 minutes,88992,2023-01-01 22:19:00,2023-01-01 07:19:00,
20231389,20231389,39,Delivered,41 minutes,22942,2023-01-03 07:52:00,2023-01-01 20:52:00,
20231390,20231390,16,Delivered,50 minutes,77225,2023-01-02 13:25:00,2023-01-01 08:25:00,
20231391,20231391,36,Delivered,46 minutes,64299,2023-01-01 18:26:00,2023-01-01 07:26:00,
20231392,20231392,39,Delivered,19 minutes,35741,2023-01-02 17:26:00,2023-01-01 08:26:00,
20231393,20231393,38,Delivered,19 minutes,28390,2023-01-01 12:58:00,2023-01-01 07:58:00,
20231394,20231394,10,Delivered,14 minutes,86230,2023-01-03 00:49:00,2023-01-01 08:49:00,
20231395,20231395,37,Delivered,35 minutes,48603,2023-01-02 22:24:00,2023-01-01 09:24:00,
20231396,20231396,40,Delivered,45 minutes,13935,2023-01-03 02:45:00,2023-01-01 19:45:00,
20231397,20231397,23,Delivered,30 minutes,14503,2023-01-01 17:33:00,2023-01-01 08:33:00,
20231398,20231398,14,Delivered,30 minutes,39636,2023-01-01 10:30:00,2023-01-01 07:30:00,
20231399,20231399,24,Delivered,53 minutes,92053,2023-01-03 03:52:00,2023-01-01 09:52:00,
20231400,20231400,6,Delivered,16 minutes,82764,2023-01-03 00:59:00,2023-01-01 13:59:00,
