DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
2023320,2023320,35,Delivered,20 minutes,24530,2023-01-03 02:34:00,2023-01-01 19:34:00,
2023321,2023321,22,Delivered,42 minutes,48741,2023-01-02 06:20:00,2023-01-01 13:20:00,
2023322,2023322,21,Delivered,43 minutes,78536,2023-01-01 17:16:00,2023-01-01 08:16:00,
2023323,2023323,39,Failed,31 minutes,88283,2023-01-02 23:06:00,2023-01-01 09:06:00,
2023324,2023324,20,Delivered,13 minutes,23358,2023-01-02 05:32:00,2023-01-01 09:32:00,
2023325,2023325,36,Delivered,60 minutes,25628,2023-01-02 11:05:00,2023-01-01 19:05:00,
2023326,2023326,33,Delivered,60 minutes,42088,2023-01-03 00:58:00,2023-01-01 09:58:00,
2023327,2023327,21,Delivered,45 minutes,52520,2023-01-02 10:28:00,2023-01-01 09:28:00,
2023328,2023328,35,Delivered,58 minutes,56085,2023-01-01 15:30:00,2023-01-01 13:30:00,
2023329,2023329,3,Delivered,16 minutes,75972,2023-01-02 15:46:00,2023-01-01 08:46:00,
2023330,2023330,39,Delivered,20 minutes,97018,2023-01-02 01:08:00,2023-01-01 19:08:00,
2023331,2023331,26,Delivered,17 minutes,43274,2023-01-02 14:15:00,2023-01-01 13:15:00,
2023332,2023332,40,Delivered,58 minutes,45359,2023-01-02 09:19:00,2023-01-01 09:19:00,
2023333,2023333,10,Delivered,33 minutes,95252,2023-01-03 00:31:00,2023-01-01 08:31:00,
2023334,2023334,33,Delivered,27 minutes,25157,2023-01-02 18:03:00,2023-01-01 08:03:00,
2023335,2023335,27,Failed,22 minutes,55139,2023-01-02 09:33:00,2023-01-01 07:33:00,
2023336,2023336,27,Delivered,40 minutes,22427,2023-01-01 22:40:00,2023-01-01 19:40:00,
2023337,2023337,13,Delivered,6 minutes,42195,2023-01-03 00:42:00,2023-01-01 08:42:00,
2023338,2023338,7,Delivered,46 minutes,19312,2023-01-01 19:05:00,2023-01-01 09:05:00,
2023339,2023339,12,Delivered,26 minutes,93575,2023-01-02 03:44:00,2023-01-01 14:44:00,
2023340,2023340,38,Delivered,17 minutes,16077,2023-01-02 14:31:00,2023-01-01 07:31:00,
2023341,2023341,3,Delivered,9 minutes,84464,2023-01-01 23:33:00,2023-01-01 20:33:00,
2023342,2023342,4,Delivered,22 minutes,44517,2023-01-02 17:40:00,2023-01-01 14:40:00,
2023343,2023343,6,Delivered,16 minutes,46878,2023-01-02 11:54:00,2023-01-01 09:54:00,
2023344,2023344,37,Delivered,7 minutes,69789,2023-01-02 16:36:00,2023-01-01 08:36:00,
2023345,2023345,1,Delivered,21 minutes,38522,2023-01-01 22:08:00,2023-01-01 07:08:00,
2023346,2023346,11,Delivered,57 minutes,100,2023-01-03 01:15:00,2023-01-01 08:15:00,
2023347,2023347,35,Delivered,29 minutes,85592,2023-01-02 15:18:00,2023-01-01 07:18:00,
2023348,2023348,15,Delivered,26 minutes,90435,2023-01-03 06:37:00,2023-01-01 07:37:00,
2023349,2023349,33,Delivered,10 minutes,86867,2023-01-03 00:23:00,2023-01-01 08:23:00,
2023350,2023350,10,Delivered,42 minutes,21309,2023-01-02 08:10:00,2023-01-01 08:10:00,
2023351,2023351,10,Delivered,7 minutes,48500,2023-01-03 01:14:00,2023-01-01 07:14:00,
2023352,2023352,12,Delivered,9 minutes,70582,2023-01-02 11:16:00,2023-01-01 09:16:00,
2023353,2023353,26,Delivered,49 minutes,83269,2023-01-02 09:22:00,2023-01-01 09:22:00,
2023354,2023354,22,Delivered,34 minutes,51224,2023-01-03 08:09:00,2023-01-01 19:09:00,
2023355,2023355,29,Delivered,7 minutes,29846,2023-01-01 10:19:00,2023-01-01 08:19:00,
2023356,2023356,14,Delivered,9 minutes,55772,2023-01-02 07:32:00,2023-01-01 09:32:00,
2023357,2023357,26,Delivered,15 minutes,45846,2023-01-01 22:01:00,2023-01-01 19:01:00,
2023358,2023358,12,Delivered,13 minutes,41409,2023-01-03 07:25:00,2023-01-01 07:25:00,
2023359,2023359,18,Delivered,45 minutes,60103,2023-01-02 06:35:00,2023-01-01 09:35:00,
2023360,2023360,3,Delivered,14 minutes,32661,2023-01-02 16:27:00,2023-01-01 07:27:00,
2023361,2023361,28,Delivered,26 minutes,80505,2023-01-03 13:55:00,2023-01-01 13:55:00,
2023362,2023362,36,Delivered,19 minutes,20255,2023-01-03 03:26:00,2023-01-01 08:26:00,
2023363,2023363,21,Delivered,48 minutes,15860,2023-01-02 16:40:00,2023-01-01 08:40:00,
2023364,2023364,2,Delivered,49 minutes,55600,2023-01-01 15:40:00,2023-01-01 09:40:00,
2023365,2023365,37,Delivered,47 minutes,15774,2023-01-02 12:36:00,2023-01-01 14:36:00,
2023366,2023366,38,Delivered,32 minutes,25143,2023-01-03 03:03:00,2023-01-01 09:03:00,
2023367,2023367,1,Delivered,14 minutes,78903,2023-01-01 23:26:00,2023-01-01 08:26:00,
2023368,2023368,16,Delivered,44 minutes,44444,2023-01-03 05:42:00,2023-01-01 08:42:00,
2023369,2023369,22,Delivered,13 minutes,16225,2023-01-03 00:16:00,2023-01-01 07:16:00,
2023370,2023370,9,Delivered,20 minutes,71528,2023-01-01 19:36:00,2023-01-01 13:36:00,
2023371,2023371,36,Delivered,24 minutes,84383,2023-01-01 13:14:00,2023-01-01 09:14:00,
2023372,2023372,2,Delivered,59 minutes,54506,2023-01-02 13:31:00,2023-01-01 12:31:00,
2023373,2023373,29,Delivered,29 minutes,41905,2023-01-02 06:02:00,2023-01-01 09:02:00,
2023374,2023374,5,Delivered,46 minutes,83337,2023-01-02 05:08:00,2023-01-01 08:08:00,
2023375,2023375,5,Delivered,60 minutes,41649,2023-01-02 01:52:00,2023-01-01 07:52:00,
2023376,2023376,5,Delivered,6 minutes,30386,2023-01-01 12:14:00,2023-01-01 09:14:00,
2023377,2023377,8,Delivered,29 minutes,68183,2023-01-02 12:15:00,2023-01-01 07:15:00,
2023378,2023378,21,Delivered,22 minutes,76539,2023-01-03 15:42:00,2023-01-01 19:42:00,
2023379,2023379,30,Delivered,43 minutes,58289,2023-01-03 04:59:00,2023-01-01 09:59:00,
2023380,2023380,35,Delivered,7 minutes,83419,2023-01-02 08:05:00,2023-01-01 19:05:00,
2023381,2023381,8,Delivered,37 minutes,21081,2023-01-01 18:08:00,2023-01-01 09:08:00,
2023382,2023382,28,Delivered,11 minutes,79093,2023-01-02 12:36:00,2023-01-01 07:36:00,
2023383,2023383,23,Delivered,54 minutes,33314,2023-01-03 02:36:00,2023-01-01 07:36:00,
2023384,2023384,34,Delivered,17 minutes,90076,2023-01-01 23:02:00,2023-01-01 20:02:00,
2023385,2023385,10,Delivered,28 minutes,90872,2023-01-02 19:59:00,2023-01-01 08:59:00,
2023386,2023386,18,Delivered,6 minutes,12367,2023-01-02 17:55:00,2023-01-01 09:55:00,
2023387,2023387,15,Delivered,38 minutes,46659,2023-01-02 10:17:00,2023-01-01 14:17:00,
2023388,2023388,15,Delivered,57 minutes,40684,2023-01-03 00:19:00,2023-01-01 19:19:00,
2023389,2023389,28,Delivered,41 minutes,81467,2023-01-02 19:36:00,2023-01-01 13:36:00,
2023390,2023390,27,Delivered,22 minutes,96505,2023-01-02 13:15:00,2023-01-01 07:15:00,
2023391,2023391,18,Delivered,52 minutes,75915,2023-01-02 10:52:00,2023-01-01 09:52:00,
2023392,2023392,11,Delivered,56 minutes,60503,2023-01-02 06:53:00,2023-01-01 08:53:00,
2023393,2023393,5,Delivered,59 minutes,98288,2023-01-03 10:28:00,2023-01-01 14:28:00,
2023394,2023394,22,Delivered,50 minutes,78528,2023-01-01 12:38:00,2023-01-01 07:38:00,
2023395,2023395,33,Delivered,12 minutes,65535,2023-01-01 14:07:00,2023-01-01 08:07:00,
2023396,2023396,6,Delivered,34 minutes,64023,2023-01-02 07:31:00,2023-01-01 08:31:00,
2023397,2023397,23,Delivered,47 minutes,99881,2023-01-02 03:13:00,2023-01-01 08:13:00,
2023398,2023398,20,Delivered,27 minutes,44416,2023-01-02 16:56:00,2023-01-01 08:56:00,
2023399,2023399,21,Delivered,19 minutes,95342,2023-01-03 08:23:00,2023-01-01 09:23:00,
2023400,2023400,2,Delivered,9 minutes,51972,2023-01-02 20:52:00,2023-01-01 08:52:00,
