DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20231526,20231526,20,Delivered,28 minutes,94976,2023-01-02 12:57:00,2023-01-01 14:57:00,
20231527,20231527,1,Delivered,19 minutes,27921,2023-01-02 21:12:00,2023-01-01 13:12:00,
20231528,20231528,1,Delivered,49 minutes,31475,2023-01-03 04:53:00,2023-01-01 08:53:00,
20231529,20231529,20,Delivered,30 minutes,86784,2023-01-03 08:26:00,2023-01-01 13:26:00,
20231530,20231530,30,Delivered,50 minutes,93062,2023-01-02 21:41:00,2023-01-01 08:41:00,
20231531,20231531,14,Delivered,56 minutes,64835,2023-01-02 22:08:00,2023-01-01 08:08:00,
20231532,20231532,35,Delivered,30 minutes,58050,2023-01-02 16:05:00,2023-01-01 08:05:00,
20231533,20231533,35,Failed,49 minutes,37506,2023-01-01 13:03:00,2023-01-01 09:03:00,
20231534,20231534,40,Delivered,13 minutes,2011,2023-01-03 02:48:00,2023-01-02 08:48:00,
20231535,20231535,6,Delivered,23 minutes,89789,2023-01-03 08:35:00,2023-01-02 08:35:00,
20231536,20231536,23,Delivered,5 minutes,36351,2023-01-03 01:20:00,2023-01-02 19:20:00,
20231537,20231537,9,Delivered,60 minutes,75430,2023-01-03 06:52:00,2023-01-02 14:52:00,
20231538,20231538,38,Delivered,54 minutes,24076,2023-01-03 04:19:00,2023-01-02 09:19:00,
20231539,20231539,5,Delivered,38 minutes,92580,2023-01-03 14:37:00,2023-01-02 13:37:00,
20231540,20231540,28,Delivered,22 minutes,73569,2023-01-03 12:19:00,2023-01-02 07:19:00,
20231541,20231541,4,Delivered,54 minutes,40007,2023-01-03 06:23:00,2023-01-02 09:23:00,
20231542,20231542,3,Delivered,37 minutes,74487,2023-01-04 01:15:00,2023-01-02 09:15:00,
20231543,20231543,21,Delivered,57 minutes,8268,2023-01-04 05:14:00,2023-01-02 14:14:00,
20231544,20231544,25,Delivered,60 minutes,48952,2023-01-03 18:51:00,2023-01-02 12:51:00,
20231545,20231545,18,Delivered,44 minutes,69374,2023-01-02 15:30:00,2023-01-02 13:30:00,
20231546,20231546,1,Delivered,8 minutes,80781,2023-01-04 03:51:00,2023-01-02 12:51:00,
20231547,20231547,39,Delivered,21 minutes,28109,2023-01-02 21:54:00,2023-01-02 14:54:00,
20231548,20231548,8,Delivered,52 minutes,59873,2023-01-04 02:46:00,2023-01-02 13:46:00,
20231549,20231549,31,Delivered,45 minutes,589,2023-01-03 01:47:00,2023-01-02 13:47:00,
20231550,20231550,23,Delivered,52 minutes,15634,2023-01-03 16:27:00,2023-01-02 13:27:00,
20231551,20231551,2,Delivered,55 minutes,46745,2023-01-03 03:13:00,2023-01-02 07:13:00,
20231552,20231552,40,Delivered,7 minutes,49232,2023-01-02 20:05:00,2023-01-02 13:05:00,
20231553,20231553,20,Delivered,50 minutes,76932,2023-01-02 10:59:00,2023-01-02 09:59:00,
20231554,20231554,1,Delivered,59 minutes,90776,2023-01-04 07:10:00,2023-01-02 09:10:00,
20231555,20231555,20,Delivered,14 minutes,94475,2023-01-03 22:28:00,2023-01-02 13:28:00,
20231556,20231556,13,Delivered,11 minutes,85359,2023-01-04 06:54:00,2023-01-02 14:54:00,
20231557,20231557,23,Returned,55 minutes,3067,2023-01-04 04:25:00,2023-01-02 09:25:00,
20231558,20231558,3,Delivered,28 minutes,91315,2023-01-03 05:20:00,2023-01-02 07:20:00,
20231559,20231559,40,Delivered,25 minutes,4451,2023-01-02 21:01:00,2023-01-02 13:01:00,
20231560,20231560,34,Delivered,42 minutes,40437,2023-01-02 16:49:00,2023-01-02 09:49:00,
20231561,20231561,15,Delivered,18 minutes,78672,2023-01-02 22:45:00,2023-01-02 14:45:00,
20231562,20231562,39,Delivered,47 minutes,8767,2023-01-03 06:39:00,2023-01-02 09:39:00,
20231563,20231563,14,Delivered,18 minutes,80297,2023-01-03 20:50:00,2023-01-02 09:50:00,
20231564,20231564,24,Delivered,49 minutes,49557,2023-01-03 08:33:00,2023-01-02 08:33:00,
20231565,20231565,12,Delivered,29 minutes,15963,2023-01-02 15:49:00,2023-01-02 07:49:00,
20231566,20231566,14,Delivered,19 minutes,79254,2023-01-03 16:21:00,2023-01-02 09:21:00,
20231567,20231567,37,Delivered,40 minutes,90230,2023-01-03 10:51:00,2023-01-02 07:51:00,
20231568,20231568,33,Delivered,39 minutes,59451,2023-01-03 18:50:00,2023-01-02 08:50:00,
20231569,20231569,12,Delivered,46 minutes,999,2023-01-02 10:33:00,2023-01-02 08:33:00,
20231570,20231570,32,Delivered,57 minutes,86200,2023-01-03 16:16:00,2023-01-02 08:16:00,
20231571,20231571,15,Delivered,50 minutes,13983,2023-01-04 07:38:00,2023-01-02 09:38:00,
20231572,20231572,4,Returned,27 minutes,6932,2023-01-02 13:03:00,2023-01-02 08:03:00,
20231573,20231573,15,Delivered,37 minutes,99454,2023-01-03 07:37:00,2023-01-02 09:37:00,
20231574,20231574,30,Delivered,18 minutes,43122,2023-01-04 02:39:00,2023-01-02 12:39:00,
20231575,20231575,4,Delivered,50 minutes,97988,2023-01-04 06:57:00,2023-01-02 07:57:00,
20231576,20231576,15,Delivered,50 minutes,78726,2023-01-03 05:04:00,2023-01-02 14:04:00,
20231577,20231577,14,Delivered,39 minutes,4413,2023-01-04 01:03:00,2023-01-02 12:03:00,
20231578,20231578,8,Delivered,9 minutes,88216,2023-01-03 09:15:00,2023-01-02 14:15:00,
20231579,20231579,31,Delivered,21 minutes,18768,2023-01-03 14:50:00,2023-01-02 12:50:00,
20231580,20231580,22,Delivered,42 minutes,26599,2023-01-04 09:23:00,2023-01-02 09:23:00,
20231581,20231581,11,Delivered,29 minutes,80569,2023-01-03 11:14:00,2023-01-02 09:14:00,
20231582,20231582,15,Delivered,45 minutes,68664,2023-01-03 18:01:00,2023-01-02 07:01:00,
20231583,20231583,25,Delivered,41 minutes,93203,2023-01-04 08:13:00,2023-01-02 13:13:00,
20231584,20231584,31,Delivered,41 minutes,36239,2023-01-03 14:58:00,2023-01-02 09:58:00,
20231585,20231585,5,Delivered,14 minutes,95174,2023-01-02 15:21:00,2023-01-02 14:21:00,
20231586,20231586,40,Delivered,40 minutes,30805,2023-01-03 23:22:00,2023-01-02 09:22:00,
20231587,20231587,17,Delivered,13 minutes,58039,2023-01-03 07:36:00,2023-01-02 19:36:00,
20231588,20231588,32,Delivered,8 minutes,35162,2023-01-04 08:59:00,2023-01-02 14:59:00,
20231589,20231589,39,Delivered,43 minutes,66437,2023-01-03 07:34:00,2023-01-02 07:34:00,
20231590,20231590,27,Delivered,48 minutes,79272,2023-01-02 21:53:00,2023-01-02 09:53:00,
20231591,20231591,38,Delivered,22 minutes,93919,2023-01-04 07:29:00,2023-01-02 13:29:00,
20231592,20231592,15,Delivered,31 minutes,47030,2023-01-03 09:40:00,2023-01-02 07:40:00,
20231593,20231593,13,Delivered,48 minutes,99749,2023-01-02 18:07:00,2023-01-02 07:07:00,
20231594,20231594,26,Delivered,44 minutes,81264,2023-01-03 18:23:00,2023-01-02 08:23:00,
20231595,20231595,18,Delivered,39 minutes,79039,2023-01-04 01:50:00,2023-01-02 08:50:00,
20231596,20231596,37,Delivered,51 minutes,76028,2023-01-02 17:52:00,2023-01-02 12:52:00,
20231597,20231597,26,Failed,12 minutes,43059,2023-01-03 16:27:00,2023-01-02 19:27:00,
20231598,20231598,28,Delivered,35 minutes,4548,2023-01-03 04:12:00,2023-01-02 09:12:00,
20231599,20231599,12,Delivered,59 minutes,1510,2023-01-03 05:22:00,2023-01-02 13:22:00,
20231600,20231600,32,Delivered,58 minutes,24720,2023-01-04 15:49:00,2023-01-02 20:49:00,
