DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20231153,20231153,5,Delivered,48 minutes,85116,2023-01-02 11:04:00,2023-01-01 07:04:00,
20231154,20231154,30,Delivered,13 minutes,17960,2023-01-01 16:42:00,2023-01-01 07:42:00,
20231155,20231155,15,Delivered,21 minutes,11599,2023-01-01 22:48:00,2023-01-01 09:48:00,
20231156,20231156,35,Returned,10 minutes,7354,2023-01-03 03:41:00,2023-01-01 14:41:00,
20231157,20231157,10,Delivered,56 minutes,80927,2023-01-02 20:40:00,2023-01-01 14:40:00,
20231158,20231158,39,Delivered,59 minutes,63629,2023-01-03 12:31:00,2023-01-01 20:31:00,
20231159,20231159,38,Delivered,30 minutes,28265,2023-01-02 00:20:00,2023-01-01 14:20:00,
20231160,20231160,34,Delivered,56 minutes,18460,2023-01-02 00:14:00,2023-01-01 07:14:00,
20231161,20231161,33,Delivered,43 minutes,5880,2023-01-02 18:30:00,2023-01-01 13:30:00,
20231162,20231162,36,Delivered,20 minutes,77177,2023-01-03 11:16:00,2023-01-01 12:16:00,
20231163,20231163,36,Delivered,59 minutes,69021,2023-01-01 21:22:00,2023-01-01 13:22:00,
20231164,20231164,22,Delivered,60 minutes,12754,2023-01-03 06:52:00,2023-01-01 07:52:00,
20231165,20231165,22,Delivered,35 minutes,63360,2023-01-02 07:08:00,2023-01-01 12:08:00,
20231166,20231166,18,Delivered,10 minutes,17608,2023-01-02 13:28:00,2023-01-01 08:28:00,
20231167,20231167,5,Delivered,47 minutes,7664,2023-01-03 08:10:00,2023-01-01 09:10:00,
20231168,20231168,22,Delivered,57 minutes,45706,2023-01-02 18:29:00,2023-01-01 14:29:00,
20231169,20231169,15,Delivered,56 minutes,72170,2023-01-01 19:06:00,2023-01-01 09:06:00,
20231170,20231170,39,Delivered,19 minutes,67755,2023-01-01 15:27:00,2023-01-01 08:27:00,
20231171,20231171,32,Canceled,37 minutes,74348,2023-01-02 16:30:00,2023-01-01 14:30:00,
20231172,20231172,13,Delivered,29 minutes,90969,2023-01-02 04:47:00,2023-01-01 07:47:00,
20231173,20231173,23,Delivered,9 minutes,70491,2023-01-01 11:57:00,2023-01-01 09:57:00,
20231174,20231174,24,Delivered,9 minutes,22401,2023-01-03 06:31:00,2023-01-01 08:31:00,
20231175,20231175,19,Delivered,39 minutes,3913,2023-01-02 07:11:00,2023-01-01 13:11:00,
20231176,20231176,16,Failed,55 minutes,59537,2023-01-01 18:55:00,2023-01-01 13:55:00,
20231177,20231177,21,Delivered,32 minutes,72849,2023-01-03 08:53:00,2023-01-01 09:53:00,
20231178,20231178,13,Delivered,12 minutes,98954,2023-01-01 16:33:00,2023-01-01 08:33:00,
20231179,20231179,40,Delivered,47 minutes,74864,2023-01-02 03:17:00,2023-01-01 08:17:00,
20231180,20231180,7,Delivered,47 minutes,18307,2023-01-01 13:20:00,2023-01-01 09:20:00,
20231181,20231181,21,Delivered,52 minutes,33712,2023-01-02 22:53:00,2023-01-01 09:53:00,
20231182,20231182,28,Delivered,11 minutes,69372,2023-01-02 18:46:00,2023-01-01 07:46:00,
20231183,20231183,32,Delivered,44 minutes,97594,2023-01-03 05:40:00,2023-01-01 19:40:00,
20231184,20231184,2,Delivered,19 minutes,92297,2023-01-01 13:23:00,2023-01-01 07:23:00,
20231185,20231185,4,Delivered,24 minutes,79925,2023-01-01 23:34:00,2023-01-01 13:34:00,
20231186,20231186,29,Delivered,57 minutes,37257,2023-01-01 10:46:00,2023-01-01 08:46:00,
20231187,20231187,17,Canceled,13 minutes,59727,2023-01-03 06:44:00,2023-01-01 08:44:00,
20231188,20231188,6,Delivered,35 minutes,31606,2023-01-03 09:41:00,2023-01-01 09:41:00,
20231189,20231189,12,Delivered,30 minutes,85716,2023-01-03 04:32:00,2023-01-01 13:32:00,
20231190,20231190,23,Delivered,32 minutes,30932,2023-01-03 09:55:00,2023-01-01 09:55:00,
20231191,20231191,32,Delivered,44 minutes,76336,2023-01-01 13:18:00,2023-01-01 09:18:00,
20231192,20231192,10,Delivered,44 minutes,24050,2023-01-01 21:38:00,2023-01-01 09:38:00,
20231193,20231193,26,Delivered,29 minutes,28371,2023-01-01 18:09:00,2023-01-01 13:09:00,
20231194,20231194,8,Delivered,45 minutes,7207,2023-01-01 16:36:00,2023-01-01 08:36:00,
20231195,20231195,19,Delivered,45 minutes,46379,2023-01-02 22:26:00,2023-01-01 09:26:00,
20231196,20231196,26,Delivered,5 minutes,15723,2023-01-02 07:37:00,2023-01-01 09:37:00,
20231197,20231197,35,Delivered,21 minutes,53215,2023-01-02 22:29:00,2023-01-01 08:29:00,
20231198,20231198,25,Delivered,12 minutes,52693,2023-01-02 05:48:00,2023-01-01 08:48:00,
20231199,20231199,11,Delivered,13 minutes,39757,2023-01-02 14:14:00,2023-01-01 08:14:00,
20231200,20231200,15,Delivered,16 minutes,81474,2023-01-02 23:11:00,2023-01-01 14:11:00,
