DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20231652,20231652,23,Delivered,46 minutes,76946,2023-01-02 16:41:00,2023-01-02 12:41:00,
20231653,20231653,11,Delivered,17 minutes,92553,2023-01-03 10:14:00,2023-01-02 19:14:00,
20231654,20231654,18,Delivered,28 minutes,10562,2023-01-03 11:19:00,2023-01-02 08:19:00,
20231655,20231655,1,Delivered,59 minutes,94536,2023-01-04 08:33:00,2023-01-02 12:33:00,
20231656,20231656,30,Delivered,19 minutes,73949,2023-01-03 05:41:00,2023-01-02 07:41:00,
20231657,20231657,39,Delivered,38 minutes,18322,2023-01-04 06:20:00,2023-01-02 07:20:00,
20231658,20231658,7,Delivered,36 minutes,6888,2023-01-03 23:09:00,2023-01-02 19:09:00,
20231659,20231659,17,Delivered,56 minutes,76638,2023-01-02 10:26:00,2023-01-02 08:26:00,
20231660,20231660,28,Delivered,15 minutes,11746,2023-01-02 17:41:00,2023-01-02 13:41:00,
20231661,20231661,36,Delivered,38 minutes,46800,2023-01-03 13:21:00,2023-01-02 08:21:00,
20231662,20231662,26,Canceled,58 minutes,32764,2023-01-03 19:10:00,2023-01-02 08:10:00,
20231663,20231663,27,Delivered,35 minutes,31991,2023-01-04 06:52:00,2023-01-02 07:52:00,
20231664,20231664,36,Delivered,33 minutes,5550,2023-01-03 20:01:00,2023-01-02 12:01:00,
20231665,20231665,21,Delivered,20 minutes,57824,2023-01-02 08:47:00,2023-01-02 07:47:00,
20231666,20231666,16,Delivered,25 minutes,28494,2023-01-04 06:21:00,2023-01-02 07:21:00,
20231667,20231667,11,Canceled,40 minutes,67185,2023-01-03 01:46:00,2023-01-02 19:46:00,
20231668,20231668,32,Delivered,26 minutes,47445,2023-01-02 13:13:00,2023-01-02 09:13:00,
20231669,20231669,18,Delivered,30 minutes,94331,2023-01-04 03:59:00,2023-01-02 09:59:00,
20231670,20231670,7,Delivered,45 minutes,87180,2023-01-04 12:34:00,2023-01-02 14:34:00,
20231671,20231671,26,Delivered,19 minutes,11713,2023-01-03 18:41:00,2023-01-02 13:41:00,
20231672,20231672,17,Delivered,43 minutes,33979,2023-01-03 22:37:00,2023-01-02 13:37:00,
20231673,20231673,17,Delivered,53 minutes,81953,2023-01-02 16:55:00,2023-01-02 09:55:00,
20231674,20231674,14,Delivered,7 minutes,12616,2023-01-03 17:36:00,2023-01-02 09:36:00,
20231675,20231675,38,Delivered,10 minutes,96837,2023-01-04 03:35:00,2023-01-02 14:35:00,
20231676,20231676,40,Delivered,60 minutes,4724,2023-01-04 01:48:00,2023-01-02 12:48:00,
20231677,20231677,5,Delivered,12 minutes,67231,2023-01-03 13:22:00,2023-01-02 09:22:00,
20231678,20231678,20,Delivered,43 minutes,37799,2023-01-02 17:34:00,2023-01-02 08:34:00,
20231679,20231679,10,Failed,55 minutes,75364,2023-01-02 23:17:00,2023-01-02 20:17:00,
20231680,20231680,19,Delivered,52 minutes,79681,2023-01-04 02:47:00,2023-01-02 13:47:00,
20231681,20231681,37,Delivered,55 minutes,45042,2023-01-04 03:29:00,2023-01-02 09:29:00,
20231682,20231682,13,Delivered,15 minutes,91578,2023-01-02 11:30:00,2023-01-02 09:30:00,
20231683,20231683,11,Delivered,59 minutes,693,2023-01-02 18:20:00,2023-01-02 07:20:00,
20231684,20231684,40,Delivered,48 minutes,62405,2023-01-04 02:44:00,2023-01-02 08:44:00,
20231685,20231685,8,Delivered,42 minutes,37896,2023-01-03 12:23:00,2023-01-02 08:23:00,
20231686,20231686,36,Delivered,30 minutes,87189,2023-01-03 08:56:00,2023-01-02 13:56:00,
20231687,20231687,8,Delivered,42 minutes,95149,2023-01-04 05:07:00,2023-01-02 09:07:00,
20231688,20231688,10,Delivered,38 minutes,61973,2023-01-02 10:18:00,2023-01-02 08:18:00,
20231689,20231689,24,Delivered,54 minutes,60449,2023-01-03 04:21:00,2023-01-02 07:21:00,
20231690,20231690,21,Delivered,59 minutes,28318,2023-01-02 19:31:00,2023-01-02 08:31:00,
20231691,20231691,35,Delivered,47 minutes,50224,2023-01-03 00:19:00,2023-01-02 12:19:00,
20231692,20231692,27,Delivered,59 minutes,30116,2023-01-04 03:27:00,2023-01-02 09:27:00,
20231693,20231693,19,Delivered,54 minutes,72319,2023-01-02 23:23:00,2023-01-02 14:23:00,
20231694,20231694,26,Delivered,24 minutes,53812,2023-01-03 16:43:00,2023-01-02 09:43:00,
20231695,20231695,29,Delivered,48 minutes,25334,2023-01-02 09:06:00,2023-01-02 07:06:00,
20231696,20231696,22,Delivered,13 minutes,92152,2023-01-02 10:09:00,2023-01-02 09:09:00,
20231697,20231697,9,Canceled,21 minutes,72955,2023-01-04 01:36:00,2023-01-02 07:36:00,
20231698,20231698,32,Delivered,50 minutes,93530,2023-01-04 06:25:00,2023-01-02 07:25:00,
20231699,20231699,3,Abandoned,29 minutes,79563,2023-01-03 20:20:00,2023-01-02 07:20:00,
20231700,20231700,26,Delivered,41 minutes,9963,2023-01-03 17:28:00,2023-01-02 09:28:00,
