DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20231727,20231727,16,Delivered,36 minutes,70205,2023-01-03 02:03:00,2023-01-02 07:03:00,
20231728,20231728,14,Delivered,29 minutes,32226,2023-01-04 09:36:00,2023-01-02 09:36:00,
20231729,20231729,8,Delivered,38 minutes,95607,2023-01-02 09:50:00,2023-01-02 08:50:00,
20231730,20231730,7,Delivered,12 minutes,37103,2023-01-02 13:33:00,2023-01-02 07:33:00,
20231731,20231731,10,Delivered,14 minutes,50519,2023-01-03 04:39:00,2023-01-02 09:39:00,
20231732,20231732,1,Delivered,28 minutes,11522,2023-01-02 14:24:00,2023-01-02 08:24:00,
20231733,20231733,11,Delivered,58 minutes,15037,2023-01-02 23:08:00,2023-01-02 09:08:00,
20231734,20231734,24,Delivered,11 minutes,29330,2023-01-03 07:18:00,2023-01-02 13:18:00,
20231735,20231735,31,Delivered,30 minutes,61199,2023-01-04 16:36:00,2023-01-02 19:36:00,
20231736,20231736,31,Delivered,17 minutes,16651,2023-01-02 19:20:00,2023-01-02 07:20:00,
20231737,20231737,36,Delivered,29 minutes,37713,2023-01-02 23:29:00,2023-01-02 13:29:00,
20231738,20231738,29,Delivered,37 minutes,89783,2023-01-03 09:08:00,2023-01-02 12:08:00,
20231739,20231739,14,Delivered,10 minutes,15639,2023-01-02 19:16:00,2023-01-02 07:16:00,
20231740,20231740,14,Delivered,36 minutes,84862,2023-01-03 18:51:00,2023-01-02 08:51:00,
20231741,20231741,13,Delivered,5 minutes,85414,2023-01-02 11:34:00,2023-01-02 08:34:00,
20231742,20231742,39,Delivered,50 minutes,51183,2023-01-03 03:42:00,2023-01-02 09:42:00,
20231743,20231743,2,Delivered,26 minutes,55197,2023-01-04 06:00:00,2023-01-02 08:00:00,
20231744,20231744,33,Delivered,21 minutes,87474,2023-01-04 11:37:00,2023-01-02 13:37:00,
20231745,20231745,11,Delivered,47 minutes,23508,2023-01-04 03:39:00,2023-01-02 12:39:00,
20231746,20231746,6,Delivered,14 minutes,4070,2023-01-03 03:09:00,2023-01-02 14:09:00,
20231747,20231747,38,Delivered,37 minutes,23481,2023-01-04 00:07:00,2023-01-02 08:07:00,
20231748,20231748,27,Delivered,17 minutes,49783,2023-01-03 12:05:00,2023-01-02 09:05:00,
20231749,20231749,34,Delivered,53 minutes,49428,2023-01-04 04:11:00,2023-01-02 07:11:00,
20231750,20231750,27,Delivered,31 minutes,58428,2023-01-03 02:54:00,2023-01-02 08:54:00,
20231751,20231751,12,Delivered,37 minutes,56074,2023-01-02 23:39:00,2023-01-02 12:39:00,
20231752,20231752,28,Delivered,22 minutes,73607,2023-01-02 14:19:00,2023-01-02 07:19:00,
20231753,20231753,7,Delivered,49 minutes,17880,2023-01-03 09:35:00,2023-01-02 07:35:00,
20231754,20231754,24,Delivered,35 minutes,53811,2023-01-04 04:55:00,2023-01-02 09:55:00,
20231755,20231755,18,Abandoned,17 minutes,24401,2023-01-02 18:41:00,2023-01-02 07:41:00,
20231756,20231756,29,Delivered,51 minutes,27053,2023-01-02 14:08:00,2023-01-02 08:08:00,
20231757,20231757,1,Delivered,40 minutes,28153,2023-01-03 03:31:00,2023-01-02 09:31:00,
20231758,20231758,20,Delivered,56 minutes,62978,2023-01-04 09:24:00,2023-01-02 14:24:00,
20231759,20231759,27,Delivered,16 minutes,188,2023-01-03 21:32:00,2023-01-02 12:32:00,
20231760,20231760,9,Delivered,10 minutes,65084,2023-01-04 19:32:00,2023-01-02 19:32:00,
20231761,20231761,34,Delivered,58 minutes,92906,2023-01-03 21:20:00,2023-01-02 08:20:00,
20231762,20231762,33,Delivered,12 minutes,85567,2023-01-03 17:16:00,2023-01-02 09:16:00,
20231763,20231763,12,Delivered,60 minutes,49028,2023-01-04 04:47:00,2023-01-02 14:47:00,
20231764,20231764,5,Delivered,53 minutes,68917,2023-01-03 06:46:00,2023-01-02 13:46:00,
20231765,20231765,36,Delivered,49 minutes,150,2023-01-04 03:30:00,2023-01-02 09:30:00,
20231766,20231766,10,Delivered,36 minutes,95557,2023-01-02 18:23:00,2023-01-02 09:23:00,
20231767,20231767,38,Delivered,45 minutes,82542,2023-01-04 12:12:00,2023-01-02 14:12:00,
20231768,20231768,16,Delivered,34 minutes,70281,2023-01-02 11:23:00,2023-01-02 08:23:00,
20231769,20231769,25,Delivered,18 minutes,61383,2023-01-04 06:41:00,2023-01-02 07:41:00,
20231770,20231770,8,Delivered,8 minutes,13797,2023-01-03 19:44:00,2023-01-02 07:44:00,
20231771,20231771,16,Delivered,51 minutes,47881,2023-01-04 03:08:00,2023-01-02 12:08:00,
20231772,20231772,5,Delivered,25 minutes,46550,2023-01-03 10:57:00,2023-01-02 09:57:00,
20231773,20231773,11,Delivered,6 minutes,67243,2023-01-04 12:49:00,2023-01-02 12:49:00,
20231774,20231774,28,Delivered,29 minutes,76278,2023-01-02 11:23:00,2023-01-02 09:23:00,
20231775,20231775,3,Delivered,22 minutes,57362,2023-01-03 19:37:00,2023-01-02 13:37:00,
20231776,20231776,21,Delivered,17 minutes,22379,2023-01-04 20:01:00,2023-01-02 20:01:00,
20231777,20231777,24,Delivered,44 minutes,22192,2023-01-03 06:10:00,2023-01-02 09:10:00,
20231778,20231778,4,Delivered,49 minutes,28645,2023-01-02 16:26:00,2023-01-02 08:26:00,
20231779,20231779,36,Delivered,56 minutes,75893,2023-01-03 13:26:00,2023-01-02 08:26:00,
20231780,20231780,26,Delivered,12 minutes,77862,2023-01-03 02:38:00,2023-01-02 12:38:00,
20231781,20231781,19,Delivered,44 minutes,58611,2023-01-03 20:30:00,2023-01-02 07:30:00,
20231782,20231782,9,Delivered,9 minutes,44057,2023-01-03 21:18:00,2023-01-02 07:18:00,
20231783,20231783,7,Delivered,39 minutes,68279,2023-01-04 08:02:00,2023-01-02 13:02:00,
20231784,20231784,20,Returned,56 minutes,2620,2023-01-04 06:06:00,2023-01-02 08:06:00,
20231785,20231785,35,Delivered,49 minutes,76906,2023-01-02 18:48:00,2023-01-02 09:48:00,
20231786,20231786,16,Delivered,38 minutes,57361,2023-01-02 23:30:00,2023-01-02 08:30:00,
20231787,20231787,36,Delivered,29 minutes,8769,2023-01-02 21:02:00,2023-01-02 13:02:00,
20231788,20231788,24,Delivered,30 minutes,37421,2023-01-02 20:05:00,2023-01-02 09:05:00,
20231789,20231789,19,Delivered,9 minutes,77070,2023-01-02 19:02:00,2023-01-02 09:02:00,
20231790,20231790,33,Delivered,20 minutes,97140,2023-01-04 04:45:00,2023-01-02 13:45:00,
20231791,20231791,21,Abandoned,12 minutes,73260,2023-01-03 23:53:00,2023-01-02 13:53:00,
20231792,20231792,19,Delivered,42 minutes,53837,2023-01-03 09:54:00,2023-01-02 09:54:00,
20231793,20231793,4,Delivered,46 minutes,56404,2023-01-03 02:43:00,2023-01-02 12:43:00,
20231794,20231794,7,Delivered,55 minutes,64739,2023-01-02 16:53:00,2023-01-02 07:53:00,
20231795,20231795,34,Delivered,18 minutes,19284,2023-01-03 06:37:00,2023-01-02 14:37:00,
20231796,20231796,38,Delivered,53 minutes,37738,2023-01-03 23:23:00,2023-01-02 09:23:00,
20231797,20231797,38,Delivered,52 minutes,52732,2023-01-03 06:17:00,2023-01-02 07:17:00,
20231798,20231798,35,Delivered,17 minutes,87803,2023-01-04 11:20:00,2023-01-02 12:20:00,
20231799,20231799,7,Delivered,24 minutes,47768,2023-01-02 20:13:00,2023-01-02 09:13:00,
20231800,20231800,17,Delivered,46 minutes,55066,2023-01-04 13:53:00,2023-01-02 13:53:00,
