DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20232448,20232448,16,Delivered,17 minutes,74527,2023-01-03 03:20:00,2023-01-02 08:20:00,
20232449,20232449,30,Delivered,28 minutes,6203,2023-01-02 20:41:00,2023-01-02 07:41:00,
20232450,20232450,30,Delivered,54 minutes,59841,2023-01-02 14:00:00,2023-01-02 08:00:00,
20232451,20232451,17,Delivered,57 minutes,26681,2023-01-03 12:00:00,2023-01-02 13:00:00,
20232452,20232452,40,Delivered,27 minutes,24741,2023-01-03 06:33:00,2023-01-02 13:33:00,
20232453,20232453,1,Delivered,23 minutes,47734,2023-01-04 01:28:00,2023-01-02 14:28:00,
20232454,20232454,38,Delivered,39 minutes,5874,2023-01-03 08:25:00,2023-01-02 09:25:00,
20232455,20232455,28,Delivered,40 minutes,30364,2023-01-03 01:39:00,2023-01-02 07:39:00,
20232456,20232456,7,Delivered,32 minutes,79873,2023-01-03 22:38:00,2023-01-02 07:38:00,
20232457,20232457,38,Delivered,49 minutes,42769,2023-01-02 10:41:00,2023-01-02 08:41:00,
20232458,20232458,13,Delivered,34 minutes,63773,2023-01-03 01:01:00,2023-01-02 09:01:00,
20232459,20232459,1,Abandoned,16 minutes,70335,2023-01-03 16:59:00,2023-01-02 09:59:00,
20232460,20232460,12,Delivered,6 minutes,62795,2023-01-02 23:37:00,2023-01-02 12:37:00,
20232461,20232461,21,Delivered,33 minutes,93524,2023-01-03 00:07:00,2023-01-02 20:07:00,
20232462,20232462,34,Delivered,14 minutes,6927,2023-01-03 18:15:00,2023-01-02 07:15:00,
20232463,20232463,11,Delivered,40 minutes,96302,2023-01-04 09:28:00,2023-01-02 14:28:00,
20232464,20232464,9,Delivered,16 minutes,4591,2023-01-03 11:01:00,2023-01-02 07:01:00,
20232465,20232465,2,Delivered,41 minutes,19863,2023-01-03 01:40:00,2023-01-02 13:40:00,
20232466,20232466,33,Returned,12 minutes,97529,2023-01-02 22:15:00,2023-01-02 09:15:00,
20232467,20232467,8,Delivered,48 minutes,43428,2023-01-02 11:31:00,2023-01-02 08:31:00,
20232468,20232468,8,Delivered,18 minutes,97907,2023-01-04 08:55:00,2023-01-02 19:55:00,
20232469,20232469,19,Delivered,10 minutes,22350,2023-01-03 21:47:00,2023-01-02 09:47:00,
20232470,20232470,30,Delivered,55 minutes,25696,2023-01-02 23:19:00,2023-01-02 07:19:00,
20232471,20232471,8,Delivered,32 minutes,1721,2023-01-03 23:01:00,2023-01-02 08:01:00,
20232472,20232472,27,Delivered,41 minutes,16515,2023-01-03 13:07:00,2023-01-02 09:07:00,
20232473,20232473,8,Delivered,36 minutes,63140,2023-01-04 05:09:00,2023-01-02 13:09:00,
20232474,20232474,27,Delivered,39 minutes,22668,2023-01-04 16:57:00,2023-01-02 20:57:00,
20232475,20232475,18,Delivered,54 minutes,47420,2023-01-02 09:00:00,2023-01-02 08:00:00,
20232476,20232476,38,Delivered,8 minutes,41477,2023-01-03 07:35:00,2023-01-02 07:35:00,
20232477,20232477,1,Delivered,30 minutes,11014,2023-01-03 20:11:00,2023-01-02 20:11:00,
20232478,20232478,17,Delivered,21 minutes,23694,2023-01-02 16:33:00,2023-01-02 12:33:00,
20232479,20232479,33,Delivered,25 minutes,32609,2023-01-03 01:59:00,2023-01-02 13:59:00,
20232480,20232480,3,Delivered,48 minutes,44755,2023-01-03 22:00:00,2023-01-02 09:00:00,
20232481,20232481,25,Delivered,46 minutes,22690,2023-01-03 09:41:00,2023-01-02 12:41:00,
20232482,20232482,25,Delivered,38 minutes,5032,2023-01-04 08:25:00,2023-01-02 19:25:00,
20232483,20232483,6,Delivered,48 minutes,69929,2023-01-03 05:02:00,2023-01-02 09:02:00,
20232484,20232484,24,Delivered,50 minutes,55153,2023-01-03 10:35:00,2023-01-02 09:35:00,
20232485,20232485,23,Delivered,23 minutes,47058,2023-01-04 11:28:00,2023-01-02 14:28:00,
20232486,20232486,34,Delivered,19 minutes,1936,2023-01-02 18:49:00,2023-01-02 09:49:00,
20232487,20232487,16,Delivered,18 minutes,15551,2023-01-03 22:36:00,2023-01-02 09:36:00,
20232488,20232488,35,Delivered,30 minutes,30649,2023-01-04 18:37:00,2023-01-02 20:37:00,
20232489,20232489,37,Delivered,55 minutes,39591,2023-01-02 15:59:00,2023-01-02 08:59:00,
20232490,20232490,6,Delivered,36 minutes,21958,2023-01-02 21:11:00,2023-01-02 20:11:00,
20232491,20232491,16,Delivered,12 minutes,60367,2023-01-03 16:18:00,2023-01-02 14:18:00,
20232492,20232492,24,Delivered,26 minutes,97178,2023-01-03 00:01:00,2023-01-02 07:01:00,
20232493,20232493,34,Delivered,25 minutes,71912,2023-01-03 15:48:00,2023-01-02 07:48:00,
20232494,20232494,4,Delivered,20 minutes,29897,2023-01-02 10:39:00,2023-01-02 07:39:00,
20232495,20232495,32,Delivered,59 minutes,41527,2023-01-03 03:50:00,2023-01-02 08:50:00,
20232496,20232496,32,Delivered,32 minutes,67349,2023-01-02 09:26:00,2023-01-02 08:26:00,
20232497,20232497,9,Delivered,49 minutes,97424,2023-01-02 11:44:00,2023-01-02 07:44:00,
20232498,20232498,27,Failed,14 minutes,46349,2023-01-02 21:13:00,2023-01-02 08:13:00,
20232499,20232499,5,Delivered,17 minutes,55623,2023-01-02 21:19:00,2023-01-02 13:19:00,
20232500,20232500,40,Delivered,29 minutes,72067,2023-01-04 09:23:00,2023-01-02 09:23:00,
