DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
2023420,2023420,28,Delivered,9 minutes,55684,2023-01-02 19:15:00,2023-01-01 07:15:00,
2023421,2023421,33,Delivered,29 minutes,75504,2023-01-03 01:25:00,2023-01-01 07:25:00,
2023422,2023422,24,Delivered,11 minutes,9320,2023-01-01 21:46:00,2023-01-01 12:46:00,
2023423,2023423,11,Delivered,38 minutes,48535,2023-01-02 08:44:00,2023-01-01 07:44:00,
2023424,2023424,8,Delivered,16 minutes,52299,2023-01-01 18:50:00,2023-01-01 07:50:00,
2023425,2023425,6,Delivered,14 minutes,35354,2023-01-02 13:03:00,2023-01-01 13:03:00,
2023426,2023426,40,Delivered,37 minutes,88986,2023-01-02 22:27:00,2023-01-01 13:27:00,
2023427,2023427,4,Delivered,6 minutes,64458,2023-01-01 21:49:00,2023-01-01 09:49:00,
2023428,2023428,16,Delivered,54 minutes,14824,2023-01-02 10:00:00,2023-01-01 08:00:00,
2023429,2023429,25,Delivered,28 minutes,52983,2023-01-03 09:55:00,2023-01-01 13:55:00,
2023430,2023430,26,Delivered,30 minutes,70322,2023-01-02 14:48:00,2023-01-01 07:48:00,
2023431,2023431,30,Delivered,24 minutes,8215,2023-01-02 13:06:00,2023-01-01 07:06:00,
2023432,2023432,21,Delivered,25 minutes,1356,2023-01-02 22:55:00,2023-01-01 13:55:00,
2023433,2023433,5,Delivered,35 minutes,26958,2023-01-03 16:37:00,2023-01-01 19:37:00,
2023434,2023434,40,Delivered,48 minutes,5367,2023-01-03 09:18:00,2023-01-01 09:18:00,
2023435,2023435,36,Delivered,14 minutes,27042,2023-01-01 20:58:00,2023-01-01 12:58:00,
2023436,2023436,40,Delivered,15 minutes,13143,2023-01-03 11:29:00,2023-01-01 20:29:00,
2023437,2023437,36,Delivered,40 minutes,57612,2023-01-02 11:47:00,2023-01-01 12:47:00,
2023438,2023438,19,Delivered,13 minutes,10945,2023-01-01 15:33:00,2023-01-01 13:33:00,
2023439,2023439,23,Delivered,35 minutes,47564,2023-01-03 06:36:00,2023-01-01 12:36:00,
2023440,2023440,39,Returned,36 minutes,25819,2023-01-02 01:07:00,2023-01-01 14:07:00,
2023441,2023441,4,Delivered,31 minutes,73901,2023-01-03 01:27:00,2023-01-01 13:27:00,
2023442,2023442,26,Delivered,36 minutes,72736,2023-01-03 20:39:00,2023-01-01 20:39:00,
2023443,2023443,33,Delivered,21 minutes,42468,2023-01-03 08:23:00,2023-01-01 12:23:00,
2023444,2023444,39,Delivered,37 minutes,37459,2023-01-02 12:24:00,2023-01-01 12:24:00,
2023445,2023445,39,Delivered,32 minutes,25388,2023-01-02 06:20:00,2023-01-01 07:20:00,
2023446,2023446,25,Delivered,18 minutes,71640,2023-01-03 01:06:00,2023-01-01 08:06:00,
2023447,2023447,23,Delivered,24 minutes,6016,2023-01-01 14:17:00,2023-01-01 09:17:00,
2023448,2023448,25,Delivered,44 minutes,65343,2023-01-02 13:25:00,2023-01-01 07:25:00,
2023449,2023449,18,Delivered,24 minutes,57285,2023-01-01 17:43:00,2023-01-01 08:43:00,
2023450,2023450,38,Delivered,46 minutes,66613,2023-01-01 21:43:00,2023-01-01 14:43:00,
2023451,2023451,25,Delivered,25 minutes,66909,2023-01-02 12:53:00,2023-01-01 09:53:00,
2023452,2023452,7,Delivered,56 minutes,72577,2023-01-02 06:29:00,2023-01-01 12:29:00,
2023453,2023453,15,Delivered,13 minutes,49612,2023-01-02 16:29:00,2023-01-01 09:29:00,
2023454,2023454,17,Delivered,10 minutes,74303,2023-01-02 09:17:00,2023-01-01 12:17:00,
2023455,2023455,27,Delivered,26 minutes,22106,2023-01-01 23:24:00,2023-01-01 09:24:00,
2023456,2023456,34,Delivered,49 minutes,11767,2023-01-02 15:18:00,2023-01-01 08:18:00,
2023457,2023457,17,Delivered,21 minutes,31924,2023-01-02 11:16:00,2023-01-01 09:16:00,
2023458,2023458,36,Delivered,7 minutes,14056,2023-01-02 05:04:00,2023-01-01 07:04:00,
2023459,2023459,1,Delivered,25 minutes,51768,2023-01-01 20:20:00,2023-01-01 07:20:00,
2023460,2023460,10,Delivered,25 minutes,40942,2023-01-01 23:35:00,2023-01-01 19:35:00,
2023461,2023461,38,Delivered,32 minutes,19048,2023-01-02 23:09:00,2023-01-01 12:09:00,
2023462,2023462,3,Delivered,23 minutes,92484,2023-01-01 21:40:00,2023-01-01 20:40:00,
2023463,2023463,31,Delivered,13 minutes,89180,2023-01-02 06:07:00,2023-01-01 09:07:00,
2023464,2023464,33,Delivered,56 minutes,72009,2023-01-02 12:13:00,2023-01-01 12:13:00,
2023465,2023465,27,Delivered,60 minutes,3374,2023-01-02 21:01:00,2023-01-01 12:01:00,
2023466,2023466,21,Delivered,9 minutes,5348,2023-01-02 14:39:00,2023-01-01 07:39:00,
2023467,2023467,15,Delivered,39 minutes,69483,2023-01-03 05:12:00,2023-01-01 12:12:00,
2023468,2023468,29,Delivered,22 minutes,88813,2023-01-02 20:15:00,2023-01-01 12:15:00,
2023469,2023469,8,Delivered,36 minutes,2216,2023-01-02 22:50:00,2023-01-01 13:50:00,
2023470,2023470,21,Delivered,9 minutes,91010,2023-01-01 17:45:00,2023-01-01 13:45:00,
2023471,2023471,8,Delivered,41 minutes,89744,2023-01-02 19:33:00,2023-01-01 08:33:00,
2023472,2023472,30,Delivered,26 minutes,31833,2023-01-01 23:04:00,2023-01-01 07:04:00,
2023473,2023473,9,Delivered,32 minutes,28274,2023-01-02 04:04:00,2023-01-01 14:04:00,
2023474,2023474,33,Delivered,19 minutes,88012,2023-01-02 18:32:00,2023-01-01 09:32:00,
2023475,2023475,12,Delivered,57 minutes,28394,2023-01-02 07:08:00,2023-01-01 09:08:00,
2023476,2023476,17,Delivered,23 minutes,30842,2023-01-02 04:06:00,2023-01-01 07:06:00,
2023477,2023477,40,Delivered,7 minutes,81174,2023-01-03 04:11:00,2023-01-01 12:11:00,
2023478,2023478,37,Delivered,41 minutes,4316,2023-01-01 20:05:00,2023-01-01 09:05:00,
2023479,2023479,24,Delivered,26 minutes,43805,2023-01-01 17:40:00,2023-01-01 07:40:00,
2023480,2023480,2,Delivered,46 minutes,99749,2023-01-02 01:25:00,2023-01-01 09:25:00,
2023481,2023481,24,Delivered,53 minutes,69667,2023-01-02 11:03:00,2023-01-01 13:03:00,
2023482,2023482,5,Delivered,53 minutes,72175,2023-01-02 01:22:00,2023-01-01 07:22:00,
2023483,2023483,3,Delivered,52 minutes,66308,2023-01-01 16:21:00,2023-01-01 08:21:00,
2023484,2023484,13,Delivered,11 minutes,8676,2023-01-02 00:37:00,2023-01-01 09:37:00,
2023485,2023485,33,Delivered,25 minutes,90205,2023-01-02 18:20:00,2023-01-01 08:20:00,
2023486,2023486,2,Delivered,52 minutes,74616,2023-01-02 03:11:00,2023-01-01 09:11:00,
2023487,2023487,27,Delivered,37 minutes,16789,2023-01-02 02:51:00,2023-01-01 14:51:00,
2023488,2023488,40,Delivered,19 minutes,73995,2023-01-02 16:18:00,2023-01-01 08:18:00,
2023489,2023489,16,Delivered,44 minutes,78605,2023-01-02 17:40:00,2023-01-01 07:40:00,
2023490,2023490,11,Delivered,33 minutes,42826,2023-01-01 19:57:00,2023-01-01 07:57:00,
2023491,2023491,22,Delivered,7 minutes,15596,2023-01-03 03:42:00,2023-01-01 07:42:00,
2023492,2023492,30,Delivered,48 minutes,27525,2023-01-03 09:17:00,2023-01-01 20:17:00,
2023493,2023493,20,Delivered,28 minutes,85489,2023-01-01 16:39:00,2023-01-01 08:39:00,
2023494,2023494,31,Delivered,24 minutes,13887,2023-01-02 03:55:00,2023-01-01 09:55:00,
2023495,2023495,8,Delivered,10 minutes,45629,2023-01-01 22:29:00,2023-01-01 07:29:00,
2023496,2023496,37,Abandoned,39 minutes,55266,2023-01-03 06:36:00,2023-01-01 12:36:00,
2023497,2023497,27,Delivered,40 minutes,77377,2023-01-01 16:02:00,2023-01-01 07:02:00,
2023498,2023498,2,Delivered,15 minutes,26066,2023-01-02 08:03:00,2023-01-01 09:03:00,
2023499,2023499,27,Delivered,5 minutes,55184,2023-01-02 07:26:00,2023-01-01 07:26:00,
2023500,2023500,12,Delivered,26 minutes,93802,2023-01-01 21:38:00,2023-01-01 08:38:00,
