DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
2023186,2023186,10,Returned,32 minutes,14080,2023-01-02 12:36:00,2023-01-01 07:36:00,
2023187,2023187,40,Delivered,22 minutes,20770,2023-01-02 04:19:00,2023-01-01 14:19:00,
2023188,2023188,1,Delivered,57 minutes,16166,2023-01-02 01:13:00,2023-01-01 07:13:00,
2023189,2023189,24,Delivered,16 minutes,74009,2023-01-01 19:54:00,2023-01-01 07:54:00,
2023190,2023190,1,Delivered,53 minutes,76895,2023-01-02 05:38:00,2023-01-01 09:38:00,
2023191,2023191,19,Delivered,40 minutes,90336,2023-01-03 09:56:00,2023-01-01 09:56:00,
2023192,2023192,18,Delivered,33 minutes,90893,2023-01-01 13:27:00,2023-01-01 07:27:00,
2023193,2023193,10,Delivered,27 minutes,68900,2023-01-01 12:41:00,2023-01-01 09:41:00,
2023194,2023194,36,Delivered,59 minutes,56173,2023-01-02 11:35:00,2023-01-01 14:35:00,
2023195,2023195,33,Delivered,38 minutes,16150,2023-01-02 06:37:00,2023-01-01 08:37:00,
2023196,2023196,14,Delivered,32 minutes,54267,2023-01-01 15:13:00,2023-01-01 07:13:00,
2023197,2023197,28,Delivered,33 minutes,30225,2023-01-02 14:28:00,2023-01-01 13:28:00,
2023198,2023198,2,Delivered,33 minutes,49640,2023-01-03 09:11:00,2023-01-01 14:11:00,
2023199,2023199,4,Delivered,49 minutes,55564,2023-01-03 01:09:00,2023-01-01 14:09:00,
2023200,2023200,25,Delivered,48 minutes,8164,2023-01-01 14:03:00,2023-01-01 09:03:00,
