DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20233074,20233074,19,Delivered,60 minutes,33233,2023-01-03 05:12:00,2023-01-02 09:12:00,
20233075,20233075,9,Delivered,26 minutes,23453,2023-01-03 19:47:00,2023-01-02 09:47:00,
20233076,20233076,25,Delivered,57 minutes,10109,2023-01-03 01:15:00,2023-01-02 08:15:00,
20233077,20233077,38,Delivered,53 minutes,99003,2023-01-03 16:21:00,2023-01-02 08:21:00,
20233078,20233078,33,Delivered,13 minutes,77556,2023-01-03 18:27:00,2023-01-02 09:27:00,
20233079,20233079,34,Delivered,20 minutes,51269,2023-01-03 07:54:00,2023-01-02 14:54:00,
20233080,20233080,9,Delivered,45 minutes,51459,2023-01-02 20:24:00,2023-01-02 09:24:00,
20233081,20233081,15,Delivered,58 minutes,40790,2023-01-02 20:50:00,2023-01-02 19:50:00,
20233082,20233082,26,Delivered,7 minutes,50575,2023-01-04 11:26:00,2023-01-02 13:26:00,
20233083,20233083,4,Delivered,47 minutes,55047,2023-01-04 04:33:00,2023-01-02 12:33:00,
20233084,20233084,22,Delivered,46 minutes,41716,2023-01-04 09:37:00,2023-01-02 12:37:00,
20233085,20233085,22,Delivered,60 minutes,3125,2023-01-04 06:52:00,2023-01-02 12:52:00,
20233086,20233086,6,Delivered,9 minutes,83596,2023-01-03 06:11:00,2023-01-02 09:11:00,
20233087,20233087,34,Delivered,10 minutes,22805,2023-01-02 16:03:00,2023-01-02 14:03:00,
20233088,20233088,24,Delivered,44 minutes,65195,2023-01-03 21:17:00,2023-01-02 09:17:00,
20233089,20233089,18,Delivered,7 minutes,68159,2023-01-04 06:29:00,2023-01-02 07:29:00,
20233090,20233090,9,Delivered,50 minutes,44183,2023-01-02 19:15:00,2023-01-02 08:15:00,
20233091,20233091,12,Delivered,13 minutes,49503,2023-01-03 16:47:00,2023-01-02 14:47:00,
20233092,20233092,35,Delivered,51 minutes,30760,2023-01-03 02:17:00,2023-01-02 09:17:00,
20233093,20233093,9,Delivered,5 minutes,72901,2023-01-03 22:04:00,2023-01-02 09:04:00,
20233094,20233094,13,Delivered,5 minutes,17167,2023-01-03 01:44:00,2023-01-02 12:44:00,
20233095,20233095,37,Delivered,55 minutes,45237,2023-01-02 14:40:00,2023-01-02 09:40:00,
20233096,20233096,34,Delivered,7 minutes,7666,2023-01-03 17:36:00,2023-01-02 07:36:00,
20233097,20233097,2,Delivered,15 minutes,30710,2023-01-04 08:53:00,2023-01-02 14:53:00,
20233098,20233098,37,Delivered,60 minutes,91858,2023-01-02 11:27:00,2023-01-02 09:27:00,
20233099,20233099,27,Delivered,20 minutes,24555,2023-01-02 11:35:00,2023-01-02 07:35:00,
20233100,20233100,20,Delivered,53 minutes,90024,2023-01-03 15:40:00,2023-01-02 19:40:00,
