DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
2023622,2023622,38,Delivered,47 minutes,90886,2023-01-02 00:01:00,2023-01-01 08:01:00,
2023623,2023623,7,Delivered,55 minutes,56579,2023-01-01 20:07:00,2023-01-01 14:07:00,
2023624,2023624,36,Delivered,44 minutes,58118,2023-01-02 01:58:00,2023-01-01 09:58:00,
2023625,2023625,16,Delivered,25 minutes,62353,2023-01-03 06:03:00,2023-01-01 07:03:00,
2023626,2023626,23,Delivered,15 minutes,80473,2023-01-03 18:08:00,2023-01-01 19:08:00,
2023627,2023627,14,Delivered,16 minutes,33908,2023-01-03 03:11:00,2023-01-01 19:11:00,
2023628,2023628,1,Delivered,26 minutes,26928,2023-01-01 10:50:00,2023-01-01 09:50:00,
2023629,2023629,10,Delivered,11 minutes,93680,2023-01-03 04:38:00,2023-01-01 07:38:00,
2023630,2023630,27,Delivered,29 minutes,99262,2023-01-03 06:12:00,2023-01-01 08:12:00,
2023631,2023631,20,Delivered,21 minutes,9315,2023-01-02 21:14:00,2023-01-01 07:14:00,
2023632,2023632,23,Delivered,29 minutes,45110,2023-01-02 07:30:00,2023-01-01 12:30:00,
2023633,2023633,26,Delivered,18 minutes,93799,2023-01-01 18:02:00,2023-01-01 13:02:00,
2023634,2023634,39,Delivered,9 minutes,65018,2023-01-01 23:35:00,2023-01-01 08:35:00,
2023635,2023635,20,Delivered,13 minutes,14390,2023-01-01 19:45:00,2023-01-01 09:45:00,
2023636,2023636,20,Delivered,37 minutes,32850,2023-01-02 19:21:00,2023-01-01 08:21:00,
2023637,2023637,26,Delivered,47 minutes,16955,2023-01-03 03:58:00,2023-01-01 09:58:00,
2023638,2023638,10,Delivered,7 minutes,81273,2023-01-01 23:41:00,2023-01-01 07:41:00,
2023639,2023639,12,Delivered,24 minutes,71815,2023-01-01 18:28:00,2023-01-01 08:28:00,
2023640,2023640,12,Delivered,10 minutes,77235,2023-01-03 00:21:00,2023-01-01 08:21:00,
2023641,2023641,14,Delivered,35 minutes,97871,2023-01-01 20:10:00,2023-01-01 07:10:00,
2023642,2023642,2,Delivered,59 minutes,26061,2023-01-02 22:10:00,2023-01-01 08:10:00,
2023643,2023643,13,Delivered,17 minutes,13829,2023-01-01 14:47:00,2023-01-01 08:47:00,
2023644,2023644,2,Delivered,17 minutes,5363,2023-01-03 00:33:00,2023-01-01 19:33:00,
2023645,2023645,26,Returned,58 minutes,41363,2023-01-01 19:54:00,2023-01-01 14:54:00,
2023646,2023646,38,Delivered,41 minutes,43413,2023-01-02 12:33:00,2023-01-01 07:33:00,
2023647,2023647,8,Delivered,44 minutes,70120,2023-01-01 17:52:00,2023-01-01 09:52:00,
2023648,2023648,35,Delivered,25 minutes,33591,2023-01-03 09:51:00,2023-01-01 20:51:00,
2023649,2023649,13,Delivered,15 minutes,81845,2023-01-03 11:44:00,2023-01-01 12:44:00,
2023650,2023650,13,Delivered,18 minutes,39645,2023-01-01 18:35:00,2023-01-01 09:35:00,
2023651,2023651,4,Delivered,51 minutes,56304,2023-01-02 22:38:00,2023-01-01 07:38:00,
2023652,2023652,13,Delivered,9 minutes,70835,2023-01-02 07:59:00,2023-01-01 19:59:00,
2023653,2023653,13,Delivered,20 minutes,67855,2023-01-01 09:45:00,2023-01-01 07:45:00,
2023654,2023654,26,Delivered,7 minutes,69514,2023-01-02 18:31:00,2023-01-01 09:31:00,
2023655,2023655,28,Delivered,58 minutes,35359,2023-01-01 11:08:00,2023-01-01 09:08:00,
2023656,2023656,7,Delivered,13 minutes,50939,2023-01-01 23:30:00,2023-01-01 07:30:00,
2023657,2023657,21,Delivered,32 minutes,59446,2023-01-01 10:59:00,2023-01-01 09:59:00,
2023658,2023658,40,Delivered,7 minutes,43450,2023-01-01 21:04:00,2023-01-01 14:04:00,
2023659,2023659,30,Delivered,33 minutes,82142,2023-01-01 16:38:00,2023-01-01 09:38:00,
2023660,2023660,26,Delivered,39 minutes,82082,2023-01-03 04:15:00,2023-01-01 07:15:00,
2023661,2023661,35,Delivered,5 minutes,27248,2023-01-02 01:41:00,2023-01-01 13:41:00,
2023662,2023662,27,Delivered,41 minutes,27838,2023-01-02 00:09:00,2023-01-01 07:09:00,
2023663,2023663,25,Delivered,20 minutes,56224,2023-01-01 14:50:00,2023-01-01 12:50:00,
2023664,2023664,14,Delivered,32 minutes,46959,2023-01-03 10:59:00,2023-01-01 14:59:00,
2023665,2023665,16,Delivered,39 minutes,76279,2023-01-02 10:44:00,2023-01-01 08:44:00,
2023666,2023666,34,Delivered,20 minutes,35781,2023-01-02 23:53:00,2023-01-01 12:53:00,
2023667,2023667,10,Delivered,59 minutes,2097,2023-01-03 09:25:00,2023-01-01 09:25:00,
2023668,2023668,9,Delivered,41 minutes,98520,2023-01-01 11:29:00,2023-01-01 09:29:00,
2023669,2023669,40,Delivered,35 minutes,96831,2023-01-02 13:29:00,2023-01-01 13:29:00,
2023670,2023670,11,Delivered,50 minutes,97442,2023-01-01 17:35:00,2023-01-01 08:35:00,
2023671,2023671,25,Delivered,45 minutes,78981,2023-01-01 20:13:00,2023-01-01 09:13:00,
2023672,2023672,15,Delivered,31 minutes,60543,2023-01-02 14:23:00,2023-01-01 08:23:00,
2023673,2023673,29,Delivered,30 minutes,65545,2023-01-02 05:21:00,2023-01-01 14:21:00,
2023674,2023674,28,Delivered,28 minutes,75568,2023-01-01 22:16:00,2023-01-01 09:16:00,
2023675,2023675,37,Delivered,21 minutes,91586,2023-01-02 20:14:00,2023-01-01 07:14:00,
2023676,2023676,37,Delivered,50 minutes,51505,2023-01-01 19:52:00,2023-01-01 12:52:00,
2023677,2023677,32,Delivered,57 minutes,20662,2023-01-02 17:46:00,2023-01-01 08:46:00,
2023678,2023678,14,Delivered,59 minutes,97157,2023-01-02 08:26:00,2023-01-01 20:26:00,
2023679,2023679,27,Delivered,9 minutes,72687,2023-01-01 09:26:00,2023-01-01 07:26:00,
2023680,2023680,34,Delivered,11 minutes,96496,2023-01-02 21:16:00,2023-01-01 13:16:00,
2023681,2023681,17,Delivered,56 minutes,35624,2023-01-02 01:32:00,2023-01-01 07:32:00,
2023682,2023682,27,Delivered,42 minutes,15085,2023-01-02 22:42:00,2023-01-01 09:42:00,
2023683,2023683,29,Delivered,11 minutes,46576,2023-01-02 20:48:00,2023-01-01 14:48:00,
2023684,2023684,6,Delivered,52 minutes,77238,2023-01-02 04:12:00,2023-01-01 08:12:00,
2023685,2023685,21,Delivered,35 minutes,37701,2023-01-03 08:01:00,2023-01-01 09:01:00,
2023686,2023686,30,Delivered,55 minutes,4380,2023-01-03 14:21:00,2023-01-01 20:21:00,
2023687,2023687,37,Delivered,59 minutes,38205,2023-01-02 04:29:00,2023-01-01 07:29:00,
2023688,2023688,7,Delivered,24 minutes,59118,2023-01-02 15:57:00,2023-01-01 07:57:00,
2023689,2023689,5,Delivered,20 minutes,39213,2023-01-01 12:13:00,2023-01-01 07:13:00,
2023690,2023690,33,Delivered,20 minutes,41971,2023-01-03 00:09:00,2023-01-01 09:09:00,
2023691,2023691,13,Delivered,53 minutes,82090,2023-01-01 23:14:00,2023-01-01 20:14:00,
2023692,2023692,22,Delivered,34 minutes,12227,2023-01-02 12:05:00,2023-01-01 12:05:00,
2023693,2023693,20,Delivered,21 minutes,88908,2023-01-02 16:24:00,2023-01-01 08:24:00,
2023694,2023694,26,Delivered,12 minutes,80697,2023-01-03 03:07:00,2023-01-01 08:07:00,
2023695,2023695,2,Delivered,10 minutes,64664,2023-01-02 04:06:00,2023-01-01 08:06:00,
2023696,2023696,22,Delivered,46 minutes,4311,2023-01-03 07:26:00,2023-01-01 09:26:00,
2023697,2023697,32,Delivered,14 minutes,40315,2023-01-02 12:08:00,2023-01-01 08:08:00,
2023698,2023698,28,Delivered,11 minutes,58171,2023-01-02 19:39:00,2023-01-01 09:39:00,
2023699,2023699,19,Delivered,40 minutes,35574,2023-01-01 15:07:00,2023-01-01 12:07:00,
2023700,2023700,1,Failed,45 minutes,92213,2023-01-02 04:06:00,2023-01-01 20:06:00,
