DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20231468,20231468,7,Delivered,37 minutes,26674,2023-01-01 17:30:00,2023-01-01 14:30:00,
20231469,20231469,4,Delivered,9 minutes,51154,2023-01-02 21:28:00,2023-01-01 12:28:00,
20231470,20231470,12,Delivered,53 minutes,59746,2023-01-02 01:15:00,2023-01-01 09:15:00,
20231471,20231471,17,Delivered,16 minutes,67396,2023-01-01 14:11:00,2023-01-01 07:11:00,
20231472,20231472,39,Failed,16 minutes,92214,2023-01-01 19:51:00,2023-01-01 07:51:00,
20231473,20231473,35,Returned,42 minutes,54896,2023-01-02 02:17:00,2023-01-01 12:17:00,
20231474,20231474,14,Delivered,49 minutes,66261,2023-01-01 20:29:00,2023-01-01 08:29:00,
20231475,20231475,26,Delivered,52 minutes,31746,2023-01-03 06:56:00,2023-01-01 14:56:00,
20231476,20231476,28,Delivered,46 minutes,14608,2023-01-03 08:21:00,2023-01-01 14:21:00,
20231477,20231477,13,Canceled,22 minutes,96040,2023-01-02 04:24:00,2023-01-01 09:24:00,
20231478,20231478,36,Delivered,6 minutes,96341,2023-01-01 13:18:00,2023-01-01 09:18:00,
20231479,20231479,40,Delivered,14 minutes,50244,2023-01-03 05:02:00,2023-01-01 08:02:00,
20231480,20231480,26,Delivered,14 minutes,3839,2023-01-02 11:38:00,2023-01-01 07:38:00,
20231481,20231481,32,Delivered,47 minutes,95801,2023-01-02 18:12:00,2023-01-01 12:12:00,
20231482,20231482,33,Delivered,55 minutes,37994,2023-01-02 00:40:00,2023-01-01 08:40:00,
20231483,20231483,23,Delivered,23 minutes,7677,2023-01-02 20:39:00,2023-01-01 13:39:00,
20231484,20231484,15,Delivered,36 minutes,22201,2023-01-02 10:53:00,2023-01-01 12:53:00,
20231485,20231485,18,Delivered,32 minutes,36767,2023-01-03 05:17:00,2023-01-01 13:17:00,
20231486,20231486,29,Delivered,47 minutes,76026,2023-01-02 22:09:00,2023-01-01 09:09:00,
20231487,20231487,29,Delivered,59 minutes,13848,2023-01-02 05:32:00,2023-01-01 08:32:00,
20231488,20231488,28,Delivered,23 minutes,54013,2023-01-02 22:34:00,2023-01-01 09:34:00,
20231489,20231489,29,Delivered,54 minutes,67892,2023-01-01 19:31:00,2023-01-01 09:31:00,
20231490,20231490,28,Delivered,9 minutes,67614,2023-01-03 03:44:00,2023-01-01 08:44:00,
20231491,20231491,1,Delivered,28 minutes,97881,2023-01-02 16:41:00,2023-01-01 19:41:00,
20231492,20231492,24,Delivered,12 minutes,98815,2023-01-01 12:27:00,2023-01-01 08:27:00,
20231493,20231493,39,Delivered,33 minutes,7773,2023-01-02 03:04:00,2023-01-01 09:04:00,
20231494,20231494,34,Delivered,16 minutes,37522,2023-01-02 22:46:00,2023-01-01 19:46:00,
20231495,20231495,27,Delivered,42 minutes,13813,2023-01-02 01:49:00,2023-01-01 07:49:00,
20231496,20231496,23,Delivered,46 minutes,79435,2023-01-02 07:25:00,2023-01-01 09:25:00,
20231497,20231497,35,Delivered,54 minutes,66223,2023-01-02 19:46:00,2023-01-01 07:46:00,
20231498,20231498,8,Delivered,35 minutes,55695,2023-01-02 05:15:00,2023-01-01 07:15:00,
20231499,20231499,27,Delivered,46 minutes,89720,2023-01-02 03:05:00,2023-01-01 09:05:00,
20231500,20231500,19,Delivered,59 minutes,94088,2023-01-01 17:45:00,2023-01-01 08:45:00,
