DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20232361,20232361,19,Delivered,39 minutes,53097,2023-01-02 09:15:00,2023-01-02 07:15:00,
20232362,20232362,36,Delivered,46 minutes,87669,2023-01-02 11:14:00,2023-01-02 09:14:00,
20232363,20232363,27,Returned,60 minutes,57442,2023-01-03 06:57:00,2023-01-02 09:57:00,
20232364,20232364,37,Delivered,22 minutes,34196,2023-01-03 03:14:00,2023-01-02 12:14:00,
20232365,20232365,32,Delivered,6 minutes,75225,2023-01-04 04:00:00,2023-01-02 09:00:00,
20232366,20232366,16,Delivered,29 minutes,32203,2023-01-03 18:23:00,2023-01-02 08:23:00,
20232367,20232367,22,Delivered,14 minutes,98998,2023-01-03 11:21:00,2023-01-02 19:21:00,
20232368,20232368,5,Delivered,5 minutes,47438,2023-01-03 18:37:00,2023-01-02 14:37:00,
20232369,20232369,32,Delivered,27 minutes,20671,2023-01-02 17:57:00,2023-01-02 08:57:00,
20232370,20232370,26,Delivered,13 minutes,12771,2023-01-04 12:45:00,2023-01-02 20:45:00,
20232371,20232371,22,Delivered,58 minutes,66718,2023-01-04 02:45:00,2023-01-02 19:45:00,
20232372,20232372,24,Delivered,60 minutes,33612,2023-01-03 15:17:00,2023-01-02 08:17:00,
20232373,20232373,11,Delivered,56 minutes,81671,2023-01-03 23:03:00,2023-01-02 07:03:00,
20232374,20232374,25,Delivered,36 minutes,9630,2023-01-03 04:05:00,2023-01-02 07:05:00,
20232375,20232375,5,Delivered,27 minutes,89372,2023-01-03 13:42:00,2023-01-02 20:42:00,
20232376,20232376,19,Delivered,58 minutes,14757,2023-01-02 19:09:00,2023-01-02 08:09:00,
20232377,20232377,31,Delivered,54 minutes,13614,2023-01-03 16:04:00,2023-01-02 07:04:00,
20232378,20232378,24,Delivered,15 minutes,75238,2023-01-03 20:25:00,2023-01-02 09:25:00,
20232379,20232379,33,Delivered,53 minutes,77651,2023-01-03 21:21:00,2023-01-02 07:21:00,
20232380,20232380,38,Delivered,39 minutes,96205,2023-01-03 11:37:00,2023-01-02 08:37:00,
20232381,20232381,10,Delivered,25 minutes,13662,2023-01-03 17:54:00,2023-01-02 07:54:00,
20232382,20232382,4,Delivered,52 minutes,12904,2023-01-03 06:14:00,2023-01-02 07:14:00,
20232383,20232383,21,Delivered,41 minutes,83028,2023-01-03 23:50:00,2023-01-02 07:50:00,
20232384,20232384,39,Delivered,50 minutes,38110,2023-01-02 13:55:00,2023-01-02 07:55:00,
20232385,20232385,29,Delivered,51 minutes,1660,2023-01-03 22:55:00,2023-01-02 12:55:00,
20232386,20232386,26,Delivered,38 minutes,89574,2023-01-02 15:37:00,2023-01-02 13:37:00,
20232387,20232387,18,Delivered,25 minutes,96051,2023-01-02 22:28:00,2023-01-02 07:28:00,
20232388,20232388,27,Delivered,11 minutes,15271,2023-01-03 09:38:00,2023-01-02 09:38:00,
20232389,20232389,10,Delivered,21 minutes,72405,2023-01-02 17:46:00,2023-01-02 09:46:00,
20232390,20232390,28,Canceled,16 minutes,1203,2023-01-03 10:47:00,2023-01-02 07:47:00,
20232391,20232391,13,Delivered,43 minutes,45891,2023-01-04 05:46:00,2023-01-02 14:46:00,
20232392,20232392,30,Delivered,34 minutes,33251,2023-01-04 06:08:00,2023-01-02 09:08:00,
20232393,20232393,31,Delivered,53 minutes,82198,2023-01-03 20:45:00,2023-01-02 07:45:00,
20232394,20232394,8,Delivered,18 minutes,33505,2023-01-03 12:09:00,2023-01-02 08:09:00,
20232395,20232395,31,Delivered,30 minutes,9045,2023-01-02 17:59:00,2023-01-02 09:59:00,
20232396,20232396,20,Delivered,55 minutes,67176,2023-01-04 00:04:00,2023-01-02 12:04:00,
20232397,20232397,3,Delivered,30 minutes,87401,2023-01-04 08:29:00,2023-01-02 19:29:00,
20232398,20232398,30,Delivered,53 minutes,94367,2023-01-03 18:26:00,2023-01-02 09:26:00,
20232399,20232399,16,Delivered,11 minutes,19674,2023-01-03 19:40:00,2023-01-02 07:40:00,
20232400,20232400,7,Delivered,48 minutes,77226,2023-01-03 06:29:00,2023-01-02 07:29:00,
