DeliveryID,OrderID,DeliveryAgentID,DeliveryStatus,EstimatedTime,DeliveryAddress,DeliveryDate,CreatedDate,ModifiedDate
20232942,20232942,30,Delivered,47 minutes,72053,2023-01-02 18:03:00,2023-01-02 13:03:00,
20232943,20232943,28,Delivered,22 minutes,30253,2023-01-04 00:13:00,2023-01-02 07:13:00,
20232944,20232944,15,Delivered,28 minutes,80585,2023-01-02 09:21:00,2023-01-02 07:21:00,
20232945,20232945,17,Delivered,35 minutes,13832,2023-01-04 05:49:00,2023-01-02 08:49:00,
20232946,20232946,40,Delivered,32 minutes,6068,2023-01-04 03:44:00,2023-01-02 09:44:00,
20232947,20232947,7,Delivered,49 minutes,32129,2023-01-02 23:48:00,2023-01-02 08:48:00,
20232948,20232948,36,Delivered,14 minutes,46583,2023-01-02 15:09:00,2023-01-02 12:09:00,
20232949,20232949,27,Delivered,23 minutes,17613,2023-01-03 18:10:00,2023-01-02 08:10:00,
20232950,20232950,37,Delivered,46 minutes,9991,2023-01-03 15:48:00,2023-01-02 20:48:00,
20232951,20232951,6,Delivered,22 minutes,8879,2023-01-02 11:13:00,2023-01-02 07:13:00,
20232952,20232952,31,Delivered,58 minutes,18959,2023-01-03 13:10:00,2023-01-02 07:10:00,
20232953,20232953,20,Delivered,41 minutes,74805,2023-01-04 00:19:00,2023-01-02 09:19:00,
20232954,20232954,37,Delivered,9 minutes,63119,2023-01-02 11:36:00,2023-01-02 08:36:00,
20232955,20232955,29,Delivered,52 minutes,54043,2023-01-04 03:21:00,2023-01-02 19:21:00,
20232956,20232956,24,Delivered,60 minutes,79187,2023-01-03 19:54:00,2023-01-02 20:54:00,
20232957,20232957,14,Delivered,37 minutes,63912,2023-01-03 18:01:00,2023-01-02 08:01:00,
20232958,20232958,13,Delivered,53 minutes,3190,2023-01-02 11:39:00,2023-01-02 09:39:00,
20232959,20232959,36,Delivered,28 minutes,24806,2023-01-03 00:03:00,2023-01-02 12:03:00,
20232960,20232960,38,Delivered,36 minutes,93240,2023-01-03 00:10:00,2023-01-02 07:10:00,
20232961,20232961,4,Delivered,37 minutes,25139,2023-01-02 19:33:00,2023-01-02 07:33:00,
20232962,20232962,28,Delivered,49 minutes,63603,2023-01-04 02:06:00,2023-01-02 07:06:00,
20232963,20232963,19,Delivered,59 minutes,17117,2023-01-03 12:13:00,2023-01-02 07:13:00,
20232964,20232964,5,Delivered,6 minutes,69750,2023-01-03 16:36:00,2023-01-02 07:36:00,
20232965,20232965,28,Delivered,38 minutes,91148,2023-01-03 12:16:00,2023-01-02 08:16:00,
20232966,20232966,21,Delivered,12 minutes,45445,2023-01-03 10:59:00,2023-01-02 09:59:00,
20232967,20232967,10,Delivered,26 minutes,4565,2023-01-03 04:06:00,2023-01-02 09:06:00,
20232968,20232968,10,Delivered,26 minutes,26991,2023-01-03 14:43:00,2023-01-02 08:43:00,
20232969,20232969,39,Delivered,21 minutes,96264,2023-01-03 21:18:00,2023-01-02 09:18:00,
20232970,20232970,14,Delivered,9 minutes,40213,2023-01-03 12:50:00,2023-01-02 07:50:00,
20232971,20232971,5,Delivered,41 minutes,40534,2023-01-02 12:08:00,2023-01-02 08:08:00,
20232972,20232972,23,Delivered,5 minutes,75197,2023-01-03 06:42:00,2023-01-02 09:42:00,
20232973,20232973,14,Delivered,36 minutes,94505,2023-01-03 17:21:00,2023-01-02 08:21:00,
20232974,20232974,17,Delivered,7 minutes,30505,2023-01-02 18:02:00,2023-01-02 08:02:00,
20232975,20232975,16,Delivered,44 minutes,70935,2023-01-02 08:13:00,2023-01-02 07:13:00,
20232976,20232976,28,Failed,59 minutes,23906,2023-01-03 05:46:00,2023-01-02 09:46:00,
20232977,20232977,18,Canceled,16 minutes,90901,2023-01-04 05:14:00,2023-01-02 08:14:00,
20232978,20232978,28,Abandoned,51 minutes,3666,2023-01-02 13:51:00,2023-01-02 07:51:00,
20232979,20232979,11,Delivered,57 minutes,25403,2023-01-04 01:15:00,2023-01-02 09:15:00,
20232980,20232980,39,Delivered,9 minutes,41115,2023-01-03 12:13:00,2023-01-02 20:13:00,
20232981,20232981,18,Delivered,18 minutes,209,2023-01-04 00:42:00,2023-01-02 19:42:00,
20232982,20232982,11,Delivered,21 minutes,41411,2023-01-03 23:13:00,2023-01-02 07:13:00,
20232983,20232983,26,Delivered,16 minutes,40833,2023-01-02 14:00:00,2023-01-02 13:00:00,
20232984,20232984,10,Delivered,44 minutes,34605,2023-01-02 18:44:00,2023-01-02 09:44:00,
20232985,20232985,15,Delivered,37 minutes,84038,2023-01-02 13:17:00,2023-01-02 07:17:00,
20232986,20232986,26,Delivered,36 minutes,46084,2023-01-02 15:23:00,2023-01-02 08:23:00,
20232987,20232987,25,Delivered,44 minutes,98190,2023-01-03 23:53:00,2023-01-02 12:53:00,
20232988,20232988,31,Delivered,29 minutes,40680,2023-01-02 11:30:00,2023-01-02 08:30:00,
20232989,20232989,19,Delivered,28 minutes,14081,2023-01-04 05:32:00,2023-01-02 07:32:00,
20232990,20232990,4,Delivered,41 minutes,29426,2023-01-03 22:02:00,2023-01-02 07:02:00,
20232991,20232991,17,Delivered,22 minutes,55374,2023-01-03 22:41:00,2023-01-02 19:41:00,
20232992,20232992,12,Delivered,34 minutes,54551,2023-01-03 22:49:00,2023-01-02 19:49:00,
20232993,20232993,29,Delivered,41 minutes,76408,2023-01-04 08:30:00,2023-01-02 13:30:00,
20232994,20232994,29,Delivered,12 minutes,99312,2023-01-02 21:52:00,2023-01-02 08:52:00,
20232995,20232995,28,Delivered,13 minutes,70040,2023-01-02 11:32:00,2023-01-02 07:32:00,
20232996,20232996,33,Delivered,6 minutes,3484,2023-01-03 14:12:00,2023-01-02 07:12:00,
20232997,20232997,38,Delivered,8 minutes,96182,2023-01-04 03:07:00,2023-01-02 09:07:00,
20232998,20232998,27,Delivered,14 minutes,12937,2023-01-03 13:48:00,2023-01-02 08:48:00,
20232999,20232999,24,Delivered,56 minutes,77526,2023-01-02 18:42:00,2023-01-02 07:42:00,
20233000,20233000,4,Delivered,40 minutes,16828,2023-01-04 08:35:00,2023-01-02 08:35:00,
